sample,fctngrp,count,tray_num,block_num,desert,fire_name,fire_year,TSF,TSF2,burn,plot_num,fullplot_name,line,location,overstory,unique_ID,date_coll,data_type
478,AF,10,60,5,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,2,20,S,CH-KNT-CON-2-2-20-S,2018-10-24,seedbank
478,AG,1,60,5,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,2,20,S,CH-KNT-CON-2-2-20-S,2018-10-24,seedbank
480,PF,1,60,5,CP,,0,15,15F,burned,1,MV-00-1,2,20,I,MV-00-1-2-2-20-I,2018-06-08,seedbank
481,AG,1,61,5,CP,,0,15,15F,burned,3,MV-00-3,3,20,I,MV-00-3-3-3-20-I,2018-06-08,seedbank
482,AF,24,61,5,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,1,10,S,CH-KNT-CON-1-1-10-S,2018-10-24,seedbank
482,AG,1,61,5,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,1,10,S,CH-KNT-CON-1-1-10-S,2018-10-24,seedbank
483,AF,1,61,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,10,I,SO-GST-05-1-3-10-I,2018-09-27,seedbank
483,AG,1,61,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,10,I,SO-GST-05-1-3-10-I,2018-09-27,seedbank
485,AF,1,61,5,GB,OW,1,15,15F,burned,2,GB-OW-01-2,3,10,I,GB-OW-01-2-3-10-I,2018-06-26,seedbank
486,AF,14,61,5,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,2,20,I,SO-GAT-CON-3-2-20-I,2018-09-24,seedbank
486,AG,17,61,5,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,2,20,I,SO-GAT-CON-3-2-20-I,2018-09-24,seedbank
487,AF,7,61,5,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,2,20,I,CH-KNT-89-1-2-20-I,2018-10-22,seedbank
488,AG,3,61,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,20,S,SO-GST-05-1-3-20-S,2018-09-27,seedbank
488,SH,1,61,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,20,S,SO-GST-05-1-3-20-S,2018-09-27,seedbank
489,AF,1,62,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,2,20,I,SO-GST-05-1-2-20-I,2018-09-27,seedbank
489,AG,31,62,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,2,20,I,SO-GST-05-1-2-20-I,2018-09-27,seedbank
490,AF,4,62,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,2,10,S,CH-KNT-89-2-2-10-S,2018-10-22,seedbank
491,AF,11,62,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,3,10,S,GB-RAD-84-1-3-10-S,2018-06-23,seedbank
491,AG,4,62,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,3,10,S,GB-RAD-84-1-3-10-S,2018-06-23,seedbank
492,AF,2,62,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,I,SO-GST-CON-2-1-10-I,2018-09-25,seedbank
492,AG,16,62,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,I,SO-GST-CON-2-1-10-I,2018-09-25,seedbank
494,AF,1,62,5,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,3,20,S,GB-OW-CON-2-3-20-S,2018-06-25,seedbank
495,AF,54,62,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26,seedbank
495,AG,36,62,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26,seedbank
495,PF,3,62,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26,seedbank
495,SH,2,62,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26,seedbank
496,AF,12,62,5,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,3,10,I,SO-GAT-CON-3-3-10-I,2018-09-24,seedbank
496,AG,9,62,5,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,3,10,I,SO-GAT-CON-3-3-10-I,2018-09-24,seedbank
497,AF,6,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,1,10,I,GB-RAD-CON-1-1-10-I,2018-06-23,seedbank
497,AG,17,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,1,10,I,GB-RAD-CON-1-1-10-I,2018-06-23,seedbank
497,PG,1,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,1,10,I,GB-RAD-CON-1-1-10-I,2018-06-23,seedbank
498,AF,4,63,5,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,3,10,S,SO-GAT-CON-2-3-10-S,2018-09-24,seedbank
498,SH,1,63,5,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,3,10,S,SO-GAT-CON-2-3-10-S,2018-09-24,seedbank
499,AF,4,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,20,S,GB-RAD-CON-1-3-20-S,2018-06-23,seedbank
499,AG,1,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,20,S,GB-RAD-CON-1-3-20-S,2018-06-23,seedbank
500,AF,1,63,5,CP,,89,30,30F,burned,2,MV-89-2,3,20,S,MV-89-2-3-3-20-S,2018-06-07,seedbank
500,AG,1,63,5,CP,,89,30,30F,burned,2,MV-89-2,3,20,S,MV-89-2-3-3-20-S,2018-06-07,seedbank
500,PF,4,63,5,CP,,89,30,30F,burned,2,MV-89-2,3,20,S,MV-89-2-3-3-20-S,2018-06-07,seedbank
501,AF,10,63,5,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,1,20,S,CH-KNT-CON-2-1-20-S,2018-10-24,seedbank
502,AF,1,63,5,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,1,20,I,SO-GST-CON-1-1-20-I,2018-09-25,seedbank
502,AG,66,63,5,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,1,20,I,SO-GST-CON-1-1-20-I,2018-09-25,seedbank
503,AF,23,63,5,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,3,20,S,CH-JCB-CON-1-3-20-S,2018-10-21,seedbank
503,PF,1,63,5,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,3,20,S,CH-JCB-CON-1-3-20-S,2018-10-21,seedbank
504,AF,2,63,5,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,1,10,I,CH-KNT-CON-3-1-10-I,2018-10-24,seedbank
505,PG,1,64,5,CP,,0,15,15F,burned,3,MV-00-3,2,10,S,MV-00-3-2-2-10-S,2018-06-08,seedbank
506,AF,3,64,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,3,10,I,SO-GST-CON-2-3-10-I,2018-09-25,seedbank
506,AG,1,64,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,3,10,I,SO-GST-CON-2-3-10-I,2018-09-25,seedbank
507,AG,5,64,5,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,10,S,GB-RAD-84-3-1-10-S,2018-06-27,seedbank
507,PG,2,64,5,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,10,S,GB-RAD-84-3-1-10-S,2018-06-27,seedbank
508,AF,12,64,5,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,10,S,CH-JCB-01-2-2-10-S,2018-10-19,seedbank
509,AF,3,64,5,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,10,S,SO-GST-CON-3-3-10-S,2018-09-26,seedbank
509,AG,10,64,5,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,10,S,SO-GST-CON-3-3-10-S,2018-09-26,seedbank
512,AF,19,64,5,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,1,10,I,SO-GAT-80-1-1-10-I,2018-09-23,seedbank
512,AG,1,64,5,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,1,10,I,SO-GAT-80-1-1-10-I,2018-09-23,seedbank
513,SH,2,65,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,3,20,S,SO-GST-05-3-3-20-S,2018-09-26,seedbank
514,AF,9,65,5,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,10,I,CH-JCB-01-2-2-10-I,2018-10-19,seedbank
514,AG,1,65,5,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,10,I,CH-JCB-01-2-2-10-I,2018-10-19,seedbank
515,PF,1,65,5,CP,,89,30,30F,burned,3,MV-89-3,1,10,I,MV-89-3-1-1-10-I,2018-06-07,seedbank
515,PG,4,65,5,CP,,89,30,30F,burned,3,MV-89-3,1,10,I,MV-89-3-1-1-10-I,2018-06-07,seedbank
517,AF,9,65,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,1,20,I,CH-KNT-89-2-1-20-I,2018-10-22,seedbank
518,AF,5,65,5,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,3,10,I,CH-KNT-CON-2-3-10-I,2018-10-24,seedbank
519,AF,6,65,5,CP,,CON,control,con,control,1,MV-CON-1,2,20,S,MV-CON-1-2-2-20-S,2018-06-08,seedbank
519,PF,6,65,5,CP,,CON,control,con,control,1,MV-CON-1,2,20,S,MV-CON-1-2-2-20-S,2018-06-08,seedbank
519,PG,1,65,5,CP,,CON,control,con,control,1,MV-CON-1,2,20,S,MV-CON-1-2-2-20-S,2018-06-08,seedbank
520,AF,20,65,5,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,3,20,S,CH-KNT-89-1-3-20-S,2018-10-22,seedbank
521,AF,5,66,6,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,1,20,I,GB-RAD-CON-3-1-20-I,2018-06-24,seedbank
521,AG,1,66,6,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,1,20,I,GB-RAD-CON-3-1-20-I,2018-06-24,seedbank
522,AF,31,66,6,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,2,20,I,SO-GAT-80-1-2-20-I,2018-09-23,seedbank
522,AG,1,66,6,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,2,20,I,SO-GAT-80-1-2-20-I,2018-09-23,seedbank
523,AF,1,66,6,CP,,0,15,15F,burned,3,MV-00-3,3,20,S,MV-00-3-3-3-20-S,2018-06-08,seedbank
523,PF,1,66,6,CP,,0,15,15F,burned,3,MV-00-3,3,20,S,MV-00-3-3-3-20-S,2018-06-08,seedbank
524,AF,2,66,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,2,10,I,SO-GST-05-2-2-10-I,2018-09-27,seedbank
524,AG,98,66,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,2,10,I,SO-GST-05-2-2-10-I,2018-09-27,seedbank
525,AF,2,66,6,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,1,20,I,CH-KNT-CON-1-1-20-I,2018-10-24,seedbank
526,AG,1,66,6,GB,OW,1,15,15F,burned,3,GB-OW-01-3,3,10,S,GB-OW-01-3-3-10-S,2018-06-26,seedbank
526,PG,1,66,6,GB,OW,1,15,15F,burned,3,GB-OW-01-3,3,10,S,GB-OW-01-3-3-10-S,2018-06-26,seedbank
527,AF,4,66,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27,seedbank
527,AG,5,66,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27,seedbank
527,PF,1,66,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27,seedbank
527,PG,2,66,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27,seedbank
528,AF,17,66,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,1,20,S,SO-GST-CON-3-1-20-S,2018-09-26,seedbank
528,AG,4,66,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,1,20,S,SO-GST-CON-3-1-20-S,2018-09-26,seedbank
529,AF,3,67,6,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,2,20,I,CH-KNT-CON-2-2-20-I,2018-10-24,seedbank
530,PG,4,67,6,GB,OW,1,15,15F,burned,1,GB-OW-01-1,1,20,I,GB-OW-01-1-1-20-I,2018-06-26,seedbank
531,AF,1,67,6,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,10,I,CH-JCB-01-3-1-10-I,2018-10-20,seedbank
532,AF,2,67,6,CH,JCB,CON,control,15C,control,3,CH-JCB-CON-3,3,10,I,CH-JCB-CON-3-3-10-I,2018-10-21,seedbank
533,PG,6,67,6,CP,,89,30,30F,burned,3,MV-89-3,2,20,I,MV-89-3-2-2-20-I,2018-06-07,seedbank
534,AF,13,67,6,CH,JCB,1,15,15F,burned,1,CH-JCB-01-1,3,20,S,CH-JCB-01-1-3-20-S,2018-10-20,seedbank
536,AF,5,67,6,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,2,10,S,CH-KNT-CON-3-2-10-S,2018-10-24,seedbank
537,AF,1,68,6,SO,GST,5,15,15F,burned,3,SO-GST-05-3,3,10,S,SO-GST-05-3-3-10-S,2018-09-26,seedbank
537,AG,1,68,6,SO,GST,5,15,15F,burned,3,SO-GST-05-3,3,10,S,SO-GST-05-3-3-10-S,2018-09-26,seedbank
537,SH,4,68,6,SO,GST,5,15,15F,burned,3,SO-GST-05-3,3,10,S,SO-GST-05-3-3-10-S,2018-09-26,seedbank
538,AF,17,68,6,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,2,20,S,CH-KNT-CON-1-2-20-S,2018-10-24,seedbank
538,PG,2,68,6,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,2,20,S,CH-KNT-CON-1-2-20-S,2018-10-24,seedbank
539,AF,3,68,6,GB,OW,1,15,15F,burned,2,GB-OW-01-2,1,10,I,GB-OW-01-2-1-10-I,2018-06-26,seedbank
540,AF,2,68,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,20,S,GB-RAD-84-3-1-20-S,2018-06-27,seedbank
540,AG,10,68,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,20,S,GB-RAD-84-3-1-20-S,2018-06-27,seedbank
25,NA,0,4,2,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,10,S,CH-JCB-01-3-1-10-S,2018-10-20,seedbank
180,NA,0,23,1,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,3,10,I,CH-JCB-01-3-3-10-I,2018-10-20,seedbank
307,NA,0,39,3,CH,JCB,CON,control,15C,control,3,CH-JCB-CON-3,1,10,I,CH-JCB-CON-3-1-10-I,2018-10-21,seedbank
510,NA,0,64,5,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,3,20,I,CH-KNT-89-1-3-20-I,2018-10-22,seedbank
417,NA,0,53,5,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,2,10,I,CH-KNT-89-3-2-10-I,2018-10-22,seedbank
99,NA,0,13,4,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,3,20,I,CH-KNT-CON-1-3-20-I,2018-10-24,seedbank
222,NA,0,28,3,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,2,10,I,CH-KNT-CON-2-2-10-I,2018-10-24,seedbank
436,NA,0,55,6,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,2,20,I,CH-KNT-CON-3-2-20-I,2018-10-24,seedbank
239,NA,0,30,3,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,3,20,I,CH-KNT-CON-3-3-20-I,2018-10-24,seedbank
234,NA,0,30,3,GB,OW,CON,control,15C,control,1,GB-OW-CON-1,1,10,I,GB-OW-CON-1-1-10-I,2018-06-26,seedbank
479,NA,0,60,5,GB,OW,CON,control,15C,control,1,GB-OW-CON-1,2,20,I,GB-OW-CON-1-2-20-I,2018-06-26,seedbank
73,NA,0,10,4,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,1,10,S,GB-OW-CON-2-1-10-S,2018-06-25,seedbank
119,NA,0,15,3,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,2,20,I,GB-OW-CON-2-2-20-I,2018-06-25,seedbank
144,NA,0,18,2,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,2,20,S,GB-OW-CON-2-2-20-S,2018-06-25,seedbank
511,NA,0,64,5,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,1,10,S,GB-OW-CON-3-1-10-S,2018-06-25,seedbank
445,NA,0,56,6,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,1,20,I,GB-OW-CON-3-1-20-I,2018-06-25,seedbank
484,NA,0,61,5,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,2,10,I,GB-OW-CON-3-2-10-I,2018-06-25,seedbank
107,NA,0,14,4,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,2,20,I,GB-OW-CON-3-2-20-I,2018-06-25,seedbank
23,NA,0,3,2,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,2,20,S,GB-OW-CON-3-2-20-S,2018-06-25,seedbank
97,NA,0,13,4,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,3,20,I,GB-OW-CON-3-3-20-I,2018-06-25,seedbank
154,NA,0,20,2,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,3,20,S,GB-OW-CON-3-3-20-S,2018-06-25,seedbank
360,NA,0,45,6,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,10,I,GB-RAD-CON-1-3-10-I,2018-06-23,seedbank
477,NA,0,60,5,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,2,10,I,GB-RAD-CON-2-2-10-I,2018-06-23,seedbank
10,NA,0,2,1,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,1,10,I,GB-RAD-CON-3-1-10-I,2018-06-24,seedbank
117,NA,0,15,3,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,2,20,S,GB-RAD-CON-3-2-20-S,2018-06-24,seedbank
472,NA,0,59,6,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,3,10,I,GB-RAD-CON-3-3-10-I,2018-06-24,seedbank
225,NA,0,29,3,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,3,10,S,GB-RAD-CON-3-3-10-S,2018-06-24,seedbank
441,NA,0,56,6,CP,,0,15,15F,burned,1,MV-00-1,1,10,I,MV-00-1-1-1-10-I,2018-06-08,seedbank
210,NA,0,27,2,CP,,0,15,15F,burned,1,MV-00-1,1,10,S,MV-00-1-1-1-10-S,2018-06-08,seedbank
75,NA,0,10,4,CP,,0,15,15F,burned,1,MV-00-1,1,20,I,MV-00-1-1-1-20-I,2018-06-08,seedbank
24,NA,0,3,2,CP,,0,15,15F,burned,1,MV-00-1,2,10,S,MV-00-1-2-2-10-S,2018-06-08,seedbank
118,NA,0,15,3,CP,,0,15,15F,burned,1,MV-00-1,3,20,S,MV-00-1-3-3-20-S,2018-06-08,seedbank
408,NA,0,51,5,CP,,0,15,15F,burned,2,MV-00-2,1,10,I,MV-00-2-1-1-10-I,2018-06-08,seedbank
377,NA,0,48,5,CP,,0,15,15F,burned,2,MV-00-2,1,10,S,MV-00-2-1-1-10-S,2018-06-08,seedbank
249,NA,0,32,4,CP,,0,15,15F,burned,2,MV-00-2,1,20,I,MV-00-2-1-1-20-I,2018-06-08,seedbank
167,NA,0,21,1,CP,,0,15,15F,burned,2,MV-00-2,1,20,S,MV-00-2-1-1-20-S,2018-06-08,seedbank
362,NA,0,46,6,CP,,0,15,15F,burned,2,MV-00-2,2,10,I,MV-00-2-2-2-10-I,2018-06-08,seedbank
86,NA,0,11,4,CP,,0,15,15F,burned,2,MV-00-2,2,10,S,MV-00-2-2-2-10-S,2018-06-08,seedbank
369,NA,0,47,6,CP,,0,15,15F,burned,2,MV-00-2,3,10,I,MV-00-2-3-3-10-I,2018-06-08,seedbank
476,NA,0,60,5,CP,,0,15,15F,burned,2,MV-00-2,3,10,S,MV-00-2-3-3-10-S,2018-06-08,seedbank
433,NA,0,55,6,CP,,0,15,15F,burned,2,MV-00-2,3,20,I,MV-00-2-3-3-20-I,2018-06-08,seedbank
170,NA,0,22,1,CP,,0,15,15F,burned,2,MV-00-2,3,20,S,MV-00-2-3-3-20-S,2018-06-08,seedbank
264,NA,0,33,4,CP,,0,15,15F,burned,3,MV-00-3,1,10,I,MV-00-3-1-1-10-I,2018-06-08,seedbank
121,NA,0,16,3,CP,,0,15,15F,burned,3,MV-00-3,1,20,S,MV-00-3-1-1-20-S,2018-06-08,seedbank
254,NA,0,32,4,CP,,0,15,15F,burned,3,MV-00-3,2,10,I,MV-00-3-2-2-10-I,2018-06-08,seedbank
195,NA,0,25,2,CP,,0,15,15F,burned,3,MV-00-3,2,20,I,MV-00-3-2-2-20-I,2018-06-08,seedbank
416,NA,0,52,5,CP,,0,15,15F,burned,3,MV-00-3,3,10,I,MV-00-3-3-3-10-I,2018-06-08,seedbank
535,NA,0,67,6,CP,,89,30,30F,burned,3,MV-89-3,1,10,S,MV-89-3-1-1-10-S,2018-06-07,seedbank
324,NA,0,41,2,CP,,89,30,30F,burned,3,MV-89-3,2,20,S,MV-89-3-2-2-20-S,2018-06-07,seedbank
493,NA,0,62,5,CP,,CON,control,con,control,2,MV-CON-2,1,10,S,MV-CON-2-1-1-10-S,2018-06-07,seedbank
21,NA,0,3,2,CP,,CON,control,con,control,2,MV-CON-2,3,10,I,MV-CON-2-3-3-10-I,2018-06-07,seedbank
430,NA,0,54,6,CP,,CON,control,con,control,2,MV-CON-2,3,20,I,MV-CON-2-3-3-20-I,2018-06-07,seedbank
351,NA,0,44,1,CP,,CON,control,con,control,2,MV-CON-2,3,20,S,MV-CON-2-3-3-20-S,2018-06-07,seedbank
48,NA,0,6,3,CP,,CON,control,con,control,3,MV-CON-3,1,20,S,MV-CON-3-1-1-20-S,2018-06-07,seedbank
77,NA,0,10,4,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,1,20,I,SO-GAT-80-2-1-20-I,2018-09-23,seedbank
516,NA,0,65,5,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,1,10,I,SO-GAT-80-3-1-10-I,2018-09-23,seedbank
473,NA,0,60,5,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,3,20,S,SO-GAT-80-3-3-20-S,2018-09-23,seedbank
87,NA,0,11,4,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,1,10,S,SO-GAT-CON-3-1-10-S,2018-09-24,seedbank
51,NA,0,7,3,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,1,20,S,SO-GAT-CON-3-1-20-S,2018-09-24,seedbank
85,NA,0,11,4,SO,GST,5,15,15F,burned,1,SO-GST-05-1,1,20,I,SO-GST-05-1-1-20-I,2018-09-27,seedbank
113,NA,0,15,3,SO,GST,5,15,15F,burned,2,SO-GST-05-2,1,10,I,SO-GST-05-2-1-10-I,2018-09-27,seedbank
269,NA,0,34,4,SO,GST,5,15,15F,burned,3,SO-GST-05-3,2,10,I,SO-GST-05-3-2-10-I,2018-09-26,seedbank
