sample,fctngrp,count,tray_num,block_num,desert,fire_name_fg,fire_year_fg,TSF_fg,TSF2_fg,burn_fg,plot_num_fg,fullplot_name_fg,line_fg,location_fg,overstory_fg,unique_ID_fg,date_coll_fg,data_type,fire_name_attr,fire_year_attr,TSF_attr,TSF2_attr,burn_attr,plot_num_attr,fullplot_name_attr,line_attr,location_attr,overstory_attr,unique_ID_attr,date_coll_attr
331,AF,1,42,2,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,3,10,S,CH-KNT-CON-2-3-10-S,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,3,10,S,CH-KNT-CON-2-3-10-S,2018-10-24
332,PG,1,42,2,GB,OW,1,15,15F,burned,3,GB-OW-01-3,1,20,I,GB-OW-01-3-1-20-I,2018-06-26,seedbank,OW,1,15,15F,burned,15,GB-OW-01-3,1,20,I,GB-OW-01-3-1-20-I,2018-06-26
333,AF,4,42,2,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,1,20,S,SO-GST-CON-1-1-20-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,1,20,S,SO-GST-CON-1-1-20-S,2018-09-25
333,AG,1,42,2,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,1,20,S,SO-GST-CON-1-1-20-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,1,20,S,SO-GST-CON-1-1-20-S,2018-09-25
334,AF,8,42,2,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,3,20,I,SO-GST-CON-2-3-20-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,3,20,I,SO-GST-CON-2-3-20-I,2018-09-25
334,AG,60,42,2,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,3,20,I,SO-GST-CON-2-3-20-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,3,20,I,SO-GST-CON-2-3-20-I,2018-09-25
335,AF,6,42,2,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,3,10,S,SO-GAT-CON-3-3-10-S,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,3,10,S,SO-GAT-CON-3-3-10-S,2018-09-24
335,AG,2,42,2,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,3,10,S,SO-GAT-CON-3-3-10-S,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,3,10,S,SO-GAT-CON-3-3-10-S,2018-09-24
336,AF,6,42,2,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,3,20,I,CH-KNT-CON-2-3-20-I,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,3,20,I,CH-KNT-CON-2-3-20-I,2018-10-24
337,AF,25,43,1,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,1,20,S,CH-KNT-89-3-1-20-S,2018-10-22,seedbank,KNT,89,30,30F,burned,9,CH-KNT-89-3,1,20,S,CH-KNT-89-3-1-20-S,2018-10-22
337,PG,1,43,1,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,1,20,S,CH-KNT-89-3-1-20-S,2018-10-22,seedbank,KNT,89,30,30F,burned,9,CH-KNT-89-3,1,20,S,CH-KNT-89-3-1-20-S,2018-10-22
338,AF,1,43,1,GB,OW,CON,control,15C,control,1,GB-OW-CON-1,3,10,S,GB-OW-CON-1-3-10-S,2018-06-26,seedbank,OW,CON,control,15C,control,16,GB-OW-CON-1,3,10,S,GB-OW-CON-1-3-10-S,2018-06-26
338,PG,4,43,1,GB,OW,CON,control,15C,control,1,GB-OW-CON-1,3,10,S,GB-OW-CON-1-3-10-S,2018-06-26,seedbank,OW,CON,control,15C,control,16,GB-OW-CON-1,3,10,S,GB-OW-CON-1-3-10-S,2018-06-26
339,AG,1,43,1,SO,GST,5,15,15F,burned,2,SO-GST-05-2,3,10,I,SO-GST-05-2-3-10-I,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,3,10,I,SO-GST-05-2-3-10-I,2018-09-27
340,AF,2,43,1,SO,GST,5,15,15F,burned,2,SO-GST-05-2,2,20,I,SO-GST-05-2-2-20-I,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,2,20,I,SO-GST-05-2-2-20-I,2018-09-27
341,AF,1,43,1,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,1,20,S,CH-KNT-89-2-1-20-S,2018-10-22,seedbank,KNT,89,30,30F,burned,8,CH-KNT-89-2,1,20,S,CH-KNT-89-2-1-20-S,2018-10-22
342,AF,15,43,1,CH,JCB,1,15,15F,burned,1,CH-JCB-01-1,1,20,I,CH-JCB-01-1-1-20-I,2018-10-20,seedbank,JCB,1,15,15F,burned,1,CH-JCB-01-1,1,20,I,CH-JCB-01-1-1-20-I,2018-10-20
343,AF,11,43,1,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,2,10,I,CH-KNT-89-1-2-10-I,2018-10-22,seedbank,KNT,89,30,30F,burned,7,CH-KNT-89-1,2,10,I,CH-KNT-89-1-2-10-I,2018-10-22
344,AF,1,43,1,GB,OW,1,15,15F,burned,2,GB-OW-01-2,3,10,S,GB-OW-01-2-3-10-S,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,3,10,S,GB-OW-01-2-3-10-S,2018-06-26
344,AG,1,43,1,GB,OW,1,15,15F,burned,2,GB-OW-01-2,3,10,S,GB-OW-01-2-3-10-S,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,3,10,S,GB-OW-01-2-3-10-S,2018-06-26
344,PG,17,43,1,GB,OW,1,15,15F,burned,2,GB-OW-01-2,3,10,S,GB-OW-01-2-3-10-S,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,3,10,S,GB-OW-01-2-3-10-S,2018-06-26
344,SH,3,43,1,GB,OW,1,15,15F,burned,2,GB-OW-01-2,3,10,S,GB-OW-01-2-3-10-S,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,3,10,S,GB-OW-01-2-3-10-S,2018-06-26
345,AF,1,44,1,CP,,CON,control,con,control,3,MV-CON-3,1,10,S,MV-CON-3-1-1-10-S,2018-06-07,seedbank,,CON,control,con,control,33,MV-CON-3,1,10,S,MV-CON-3-1-1-10-S,2018-06-07
346,AF,6,44,1,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,I,SO-GST-05-3-1-20-I,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,20,I,SO-GST-05-3-1-20-I,2018-09-26
346,AG,3,44,1,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,I,SO-GST-05-3-1-20-I,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,20,I,SO-GST-05-3-1-20-I,2018-09-26
346,SH,2,44,1,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,I,SO-GST-05-3-1-20-I,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,20,I,SO-GST-05-3-1-20-I,2018-09-26
347,AF,54,44,1,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,3,10,S,CH-KNT-CON-1-3-10-S,2018-10-24,seedbank,KNT,CON,control,30C,control,10,CH-KNT-CON-1,3,10,S,CH-KNT-CON-1-3-10-S,2018-10-24
348,AF,1,44,1,CP,,0,15,15F,burned,1,MV-00-1,2,10,I,MV-00-1-2-2-10-I,2018-06-08,seedbank,,0,15,15F,burned,25,MV-00-1,2,10,I,MV-00-1-2-2-10-I,2018-06-08
349,AG,8,44,1,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,2,20,S,GB-RAD-84-2-2-20-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,2,20,S,GB-RAD-84-2-2-20-S,2018-06-23
349,PF,3,44,1,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,2,20,S,GB-RAD-84-2-2-20-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,2,20,S,GB-RAD-84-2-2-20-S,2018-06-23
350,AF,18,44,1,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,3,10,S,SO-GAT-CON-1-3-10-S,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,3,10,S,SO-GAT-CON-1-3-10-S,2018-09-24
350,AG,1,44,1,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,3,10,S,SO-GAT-CON-1-3-10-S,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,3,10,S,SO-GAT-CON-1-3-10-S,2018-09-24
350,SH,1,44,1,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,3,10,S,SO-GAT-CON-1-3-10-S,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,3,10,S,SO-GAT-CON-1-3-10-S,2018-09-24
352,AF,1,44,1,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,2,10,I,SO-GST-CON-3-2-10-I,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,2,10,I,SO-GST-CON-3-2-10-I,2018-09-26
352,AG,1,44,1,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,2,10,I,SO-GST-CON-3-2-10-I,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,2,10,I,SO-GST-CON-3-2-10-I,2018-09-26
353,AF,11,45,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,2,20,I,SO-GAT-80-2-2-20-I,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,2,20,I,SO-GAT-80-2-2-20-I,2018-09-23
353,AG,1,45,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,2,20,I,SO-GAT-80-2-2-20-I,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,2,20,I,SO-GAT-80-2-2-20-I,2018-09-23
353,SH,1,45,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,2,20,I,SO-GAT-80-2-2-20-I,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,2,20,I,SO-GAT-80-2-2-20-I,2018-09-23
354,AF,6,45,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,1,10,S,SO-GAT-80-2-1-10-S,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,1,10,S,SO-GAT-80-2-1-10-S,2018-09-23
354,SH,6,45,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,1,10,S,SO-GAT-80-2-1-10-S,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,1,10,S,SO-GAT-80-2-1-10-S,2018-09-23
355,AF,1,45,6,GB,OW,CON,control,15C,control,1,GB-OW-CON-1,2,20,S,GB-OW-CON-1-2-20-S,2018-06-26,seedbank,OW,CON,control,15C,control,16,GB-OW-CON-1,2,20,S,GB-OW-CON-1-2-20-S,2018-06-26
355,PG,1,45,6,GB,OW,CON,control,15C,control,1,GB-OW-CON-1,2,20,S,GB-OW-CON-1-2-20-S,2018-06-26,seedbank,OW,CON,control,15C,control,16,GB-OW-CON-1,2,20,S,GB-OW-CON-1-2-20-S,2018-06-26
356,PF,4,45,6,CP,,89,30,30F,burned,3,MV-89-3,1,20,I,MV-89-3-1-1-20-I,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,1,20,I,MV-89-3-1-1-20-I,2018-06-07
356,PG,27,45,6,CP,,89,30,30F,burned,3,MV-89-3,1,20,I,MV-89-3-1-1-20-I,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,1,20,I,MV-89-3-1-1-20-I,2018-06-07
357,AF,2,45,6,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,10,S,GB-RAD-CON-1-3-10-S,2018-06-23,seedbank,RAD,CON,control,30C,control,22,GB-RAD-CON-1,3,10,S,GB-RAD-CON-1-3-10-S,2018-06-23
357,AG,1,45,6,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,10,S,GB-RAD-CON-1-3-10-S,2018-06-23,seedbank,RAD,CON,control,30C,control,22,GB-RAD-CON-1,3,10,S,GB-RAD-CON-1-3-10-S,2018-06-23
358,AF,9,45,6,CP,,CON,control,con,control,1,MV-CON-1,2,20,I,MV-CON-1-2-2-20-I,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,2,20,I,MV-CON-1-2-2-20-I,2018-06-08
358,PF,5,45,6,CP,,CON,control,con,control,1,MV-CON-1,2,20,I,MV-CON-1-2-2-20-I,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,2,20,I,MV-CON-1-2-2-20-I,2018-06-08
359,AF,24,45,6,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,1,20,S,SO-GAT-CON-1-1-20-S,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,1,20,S,SO-GAT-CON-1-1-20-S,2018-09-24
359,AG,2,45,6,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,1,20,S,SO-GAT-CON-1-1-20-S,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,1,20,S,SO-GAT-CON-1-1-20-S,2018-09-24
361,AF,2,46,6,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,3,20,I,GB-RAD-CON-3-3-20-I,2018-06-23,seedbank,RAD,CON,control,30C,control,24,GB-RAD-CON-3,3,20,I,GB-RAD-CON-3-3-20-I,2018-06-23
363,AF,18,46,6,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,2,10,I,CH-JCB-CON-1-2-10-I,2018-10-21,seedbank,JCB,CON,control,15C,control,4,CH-JCB-CON-1,2,10,I,CH-JCB-CON-1-2-10-I,2018-10-21
363,PF,1,46,6,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,2,10,I,CH-JCB-CON-1-2-10-I,2018-10-21,seedbank,JCB,CON,control,15C,control,4,CH-JCB-CON-1,2,10,I,CH-JCB-CON-1-2-10-I,2018-10-21
364,PG,3,46,6,GB,OW,1,15,15F,burned,1,GB-OW-01-1,2,20,I,GB-OW-01-1-2-20-I,2018-06-26,seedbank,OW,1,15,15F,burned,13,GB-OW-01-1,2,20,I,GB-OW-01-1-2-20-I,2018-06-26
365,AF,21,46,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,3,20,I,SO-GAT-80-3-3-20-I,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,3,20,I,SO-GAT-80-3-3-20-I,2018-09-23
365,AG,12,46,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,3,20,I,SO-GAT-80-3-3-20-I,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,3,20,I,SO-GAT-80-3-3-20-I,2018-09-23
366,AF,15,46,6,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,3,20,I,SO-GAT-80-1-3-20-I,2018-09-23,seedbank,GAT,80,30,30F,burned,34,SO-GAT-80-1,3,20,I,SO-GAT-80-1-3-20-I,2018-09-23
366,SH,1,46,6,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,3,20,I,SO-GAT-80-1-3-20-I,2018-09-23,seedbank,GAT,80,30,30F,burned,34,SO-GAT-80-1,3,20,I,SO-GAT-80-1-3-20-I,2018-09-23
367,AF,13,46,6,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,1,20,S,CH-JCB-CON-1-1-20-S,2018-10-21,seedbank,JCB,CON,control,15C,control,4,CH-JCB-CON-1,1,20,S,CH-JCB-CON-1-1-20-S,2018-10-21
368,AF,13,46,6,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,3,20,S,CH-JCB-CON-2-3-20-S,2018-10-21,seedbank,JCB,CON,control,15C,control,5,CH-JCB-CON-2,3,20,S,CH-JCB-CON-2-3-20-S,2018-10-21
368,PG,1,46,6,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,3,20,S,CH-JCB-CON-2-3-20-S,2018-10-21,seedbank,JCB,CON,control,15C,control,5,CH-JCB-CON-2,3,20,S,CH-JCB-CON-2-3-20-S,2018-10-21
370,AF,4,47,6,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,20,I,GB-RAD-CON-1-3-20-I,2018-06-23,seedbank,RAD,CON,control,30C,control,22,GB-RAD-CON-1,3,20,I,GB-RAD-CON-1-3-20-I,2018-06-23
370,AG,2,47,6,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,20,I,GB-RAD-CON-1-3-20-I,2018-06-23,seedbank,RAD,CON,control,30C,control,22,GB-RAD-CON-1,3,20,I,GB-RAD-CON-1-3-20-I,2018-06-23
371,AF,2,47,6,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,3,20,I,CH-JCB-01-3-3-20-I,2018-10-20,seedbank,JCB,1,15,15F,burned,3,CH-JCB-01-3,3,20,I,CH-JCB-01-3-3-20-I,2018-10-20
372,AF,1,47,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,3,20,I,GB-RAD-84-2-3-20-I,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,3,20,I,GB-RAD-84-2-3-20-I,2018-06-23
372,AG,1,47,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,3,20,I,GB-RAD-84-2-3-20-I,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,3,20,I,GB-RAD-84-2-3-20-I,2018-06-23
372,PG,2,47,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,3,20,I,GB-RAD-84-2-3-20-I,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,3,20,I,GB-RAD-84-2-3-20-I,2018-06-23
373,AF,1,47,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,S,GB-RAD-84-1-2-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,2,10,S,GB-RAD-84-1-2-10-S,2018-06-23
373,AG,1,47,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,S,GB-RAD-84-1-2-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,2,10,S,GB-RAD-84-1-2-10-S,2018-06-23
373,PG,1,47,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,S,GB-RAD-84-1-2-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,2,10,S,GB-RAD-84-1-2-10-S,2018-06-23
374,AF,9,47,6,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,3,10,S,CH-KNT-89-1-3-10-S,2018-10-22,seedbank,KNT,89,30,30F,burned,7,CH-KNT-89-1,3,10,S,CH-KNT-89-1-3-10-S,2018-10-22
374,AG,1,47,6,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,3,10,S,CH-KNT-89-1-3-10-S,2018-10-22,seedbank,KNT,89,30,30F,burned,7,CH-KNT-89-1,3,10,S,CH-KNT-89-1-3-10-S,2018-10-22
375,AF,11,47,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,3,10,S,SO-GAT-80-2-3-10-S,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,3,10,S,SO-GAT-80-2-3-10-S,2018-09-23
375,SH,3,47,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,3,10,S,SO-GAT-80-2-3-10-S,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,3,10,S,SO-GAT-80-2-3-10-S,2018-09-23
376,AF,7,47,6,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,1,10,I,CH-KNT-CON-2-1-10-I,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,1,10,I,CH-KNT-CON-2-1-10-I,2018-10-24
378,AF,2,48,5,CP,,89,30,30F,burned,1,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07,seedbank,,89,30,30F,burned,28,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07
378,AG,4,48,5,CP,,89,30,30F,burned,1,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07,seedbank,,89,30,30F,burned,28,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07
378,PF,6,48,5,CP,,89,30,30F,burned,1,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07,seedbank,,89,30,30F,burned,28,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07
378,PG,23,48,5,CP,,89,30,30F,burned,1,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07,seedbank,,89,30,30F,burned,28,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07
379,AF,3,48,5,CP,,89,30,30F,burned,2,MV-89-2,2,10,I,MV-89-2-2-2-10-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,2,10,I,MV-89-2-2-2-10-I,2018-06-07
379,PG,1,48,5,CP,,89,30,30F,burned,2,MV-89-2,2,10,I,MV-89-2-2-2-10-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,2,10,I,MV-89-2-2-2-10-I,2018-06-07
380,AG,1,48,5,CP,,0,15,15F,burned,1,MV-00-1,3,10,S,MV-00-1-3-3-10-S,2018-06-08,seedbank,,0,15,15F,burned,25,MV-00-1,3,10,S,MV-00-1-3-3-10-S,2018-06-08
381,AF,12,48,5,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,20,S,SO-GST-CON-1-2-20-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,2,20,S,SO-GST-CON-1-2-20-S,2018-09-25
381,SH,1,48,5,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,20,S,SO-GST-CON-1-2-20-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,2,20,S,SO-GST-CON-1-2-20-S,2018-09-25
382,AF,13,48,5,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,1,20,S,CH-JCB-CON-2-1-20-S,2018-10-21,seedbank,JCB,CON,control,15C,control,5,CH-JCB-CON-2,1,20,S,CH-JCB-CON-2-1-20-S,2018-10-21
383,AF,1,48,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,20,I,SO-GST-05-1-3-20-I,2018-09-27,seedbank,GST,5,15,15F,burned,40,SO-GST-05-1,3,20,I,SO-GST-05-1-3-20-I,2018-09-27
383,AG,5,48,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,20,I,SO-GST-05-1-3-20-I,2018-09-27,seedbank,GST,5,15,15F,burned,40,SO-GST-05-1,3,20,I,SO-GST-05-1-3-20-I,2018-09-27
384,PG,5,48,5,GB,OW,CON,control,15C,control,1,GB-OW-CON-1,2,10,I,GB-OW-CON-1-2-10-I,2018-06-26,seedbank,OW,CON,control,15C,control,16,GB-OW-CON-1,2,10,I,GB-OW-CON-1-2-10-I,2018-06-26
385,AF,3,49,5,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,20,S,CH-JCB-01-3-1-20-S,2018-10-20,seedbank,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,20,S,CH-JCB-01-3-1-20-S,2018-10-20
385,PF,1,49,5,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,20,S,CH-JCB-01-3-1-20-S,2018-10-20,seedbank,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,20,S,CH-JCB-01-3-1-20-S,2018-10-20
386,AF,13,49,5,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,20,S,CH-JCB-01-2-2-20-S,2018-10-19,seedbank,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,20,S,CH-JCB-01-2-2-20-S,2018-10-19
387,AF,1,49,5,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,20,I,GB-OW-01-2-2-20-I,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,2,20,I,GB-OW-01-2-2-20-I,2018-06-26
387,PG,1,49,5,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,20,I,GB-OW-01-2-2-20-I,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,2,20,I,GB-OW-01-2-2-20-I,2018-06-26
388,AF,3,49,5,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23
388,AG,16,49,5,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23
388,PG,6,49,5,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23
388,SH,1,49,5,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23
389,AF,6,49,5,CP,,CON,control,con,control,1,MV-CON-1,2,10,S,MV-CON-1-2-2-10-S,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,2,10,S,MV-CON-1-2-2-10-S,2018-06-08
390,AF,1,49,5,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,2,20,I,GB-RAD-CON-3-2-20-I,2018-06-24,seedbank,RAD,CON,control,30C,control,24,GB-RAD-CON-3,2,20,I,GB-RAD-CON-3-2-20-I,2018-06-24
391,AG,6,49,5,SO,GST,5,15,15F,burned,2,SO-GST-05-2,1,20,I,SO-GST-05-2-1-20-I,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,1,20,I,SO-GST-05-2-1-20-I,2018-09-27
392,AF,9,49,5,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,2,20,S,SO-GAT-CON-1-2-20-S,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,2,20,S,SO-GAT-CON-1-2-20-S,2018-09-24
392,SH,3,49,5,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,2,20,S,SO-GAT-CON-1-2-20-S,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,2,20,S,SO-GAT-CON-1-2-20-S,2018-09-24
393,AF,21,50,5,CH,JCB,CON,control,15C,control,3,CH-JCB-CON-3,2,10,S,CH-JCB-CON-3-2-10-S,2018-10-21,seedbank,JCB,CON,control,15C,control,6,CH-JCB-CON-3,2,10,S,CH-JCB-CON-3-2-10-S,2018-10-21
394,AF,3,50,5,CP,,CON,control,con,control,2,MV-CON-2,2,20,I,MV-CON-2-2-2-20-I,2018-06-07,seedbank,,CON,control,con,control,32,MV-CON-2,2,20,I,MV-CON-2-2-2-20-I,2018-06-07
395,PG,8,50,5,GB,OW,1,15,15F,burned,1,GB-OW-01-1,2,20,S,GB-OW-01-1-2-20-S,2018-06-26,seedbank,OW,1,15,15F,burned,13,GB-OW-01-1,2,20,S,GB-OW-01-1-2-20-S,2018-06-26
