degree,polynomial,mahler_measure,threading_depth
5,"(-3, -1, 2, 2, -2, 1)",3.959926968552174,1.3762255828115235
5,"(-3, -1, 2, 2, 0, 1)",3.257519740828467,1.180966090114684
5,"(-3, -1, 2, 2, 1, 1)",3.4585145780499413,1.2408391841862216
5,"(-3, -1, 2, 2, 2, 1)",3.625731525574877,1.2880560681063118
5,"(-3, -1, 2, 3, -3, 1)",4.71771345122193,1.5513242439188821
5,"(-3, -1, 2, 3, -1, 1)",4.191617414503759,1.4330866772296773
5,"(-3, -1, 2, 3, 0, 1)",3.8297216881637026,1.3427921342764373
5,"(-3, -1, 2, 3, 1, 1)",3.6591523533574573,1.2972315231471279
5,"(-3, -1, 2, 3, 2, 1)",3.805959477778371,1.3365681218856895
5,"(-3, -1, 2, 3, 3, 1)",3.935195289261832,1.369960509421084
5,"(-3, -1, 3, -3, -2, 1)",3.846008334577483,1.3470358142410686
5,"(-3, -1, 3, -3, -1, 1)",4.113081021162171,1.4141723878537262
5,"(-3, -1, 3, -3, 0, 1)",4.3084102885320394,1.460568993508533
5,"(-3, -1, 3, -3, 1, 1)",4.467173156346592,1.4967558050721554
5,"(-3, -1, 3, -3, 2, 1)",4.602925071772674,1.5266919865737143
5,"(-3, -1, 3, -2, -3, 1)",3.3998334712141203,1.2237264513679322
5,"(-3, -1, 3, -2, -1, 1)",3.7556890068583884,1.3232717588919998
5,"(-3, -1, 3, -2, 0, 1)",4.032487030912199,1.3943833148712488
5,"(-3, -1, 3, -2, 1, 1)",4.233703865913508,1.443077228347282
5,"(-3, -1, 3, -2, 3, 1)",4.875478980528012,1.5842183520393605
5,"(-3, -1, 3, -1, -3, 1)",3.6053319860926103,1.2824138569524945
5,"(-3, -1, 3, -1, -2, 1)",3.1914612125156756,1.1604788722688784
5,"(-3, -1, 3, -1, 0, 1)",3.6726025758531673,1.3009005594731604
5,"(-3, -1, 3, -1, 2, 1)",4.495632337527287,1.503106333786582
5,"(-3, -1, 3, -1, 3, 1)",4.956698794691169,1.6007399535632774
5,"(-3, -1, 3, 0, -3, 1)",3.8363241838022266,1.344514664347695
5,"(-3, -1, 3, 0, -2, 1)",3.4129046654168027,1.2275637367529608
5,"(-3, -1, 3, 0, -1, 1)",3.000000000000005,1.0986122886681113
5,"(-3, -1, 3, 0, 1, 1)",3.9086767374593343,1.3631988863995048
5,"(-3, -1, 3, 0, 2, 1)",4.482552471381179,1.5001926322582375
5,"(-3, -1, 3, 0, 3, 1)",4.955227386160893,1.6004430569734043
5,"(-3, -1, 3, 1, -3, 1)",4.093410286962844,1.4093784336207968
5,"(-3, -1, 3, 1, -2, 1)",3.666469158229665,1.299229116742075
5,"(-3, -1, 3, 1, 0, 1)",3.280088552883267,1.1878704198618817
5,"(-3, -1, 3, 1, 2, 1)",4.317015338766884,1.4625642696749468
5,"(-3, -1, 3, 2, -3, 1)",4.375880128336985,1.4761076717684767
5,"(-3, -1, 3, 2, -1, 1)",3.8336938176133,1.3438287816570522
5,"(-3, -1, 3, 2, 0, 1)",3.525456921205479,1.2600100509009073
5,"(-3, -1, 3, 2, 1, 1)",3.7038277878854453,1.3093668221516286
5,"(-3, -1, 3, 2, 3, 1)",4.618103708211497,1.529984168066779
5,"(-3, -1, 3, 3, -2, 1)",4.73986764861385,1.5560092130837873
5,"(-3, -1, 3, 3, -1, 1)",4.518411899110956,1.5081605823521402
5,"(-3, -1, 3, 3, 0, 1)",4.088087777885476,1.4080773247563696
5,"(-3, -1, 3, 3, 1, 1)",3.8963088277947304,1.3600296505532121
5,"(-3, -1, 3, 3, 2, 1)",4.02935016931272,1.3936051146471866
5,"(-3, 0, -3, -3, -3, 1)",4.879539150704724,1.5850507790746655
5,"(-3, 0, -3, -3, -2, 1)",4.7557423076030965,1.5593527947708448
5,"(-3, 0, -3, -3, -1, 1)",4.724542249013135,1.552770677736941
5,"(-3, 0, -3, -3, 0, 1)",4.804005354738252,1.569450018858717
5,"(-3, 0, -3, -3, 1, 1)",4.981130711485874,1.6056569157636695
5,"(-3, 0, -3, -3, 2, 1)",5.222141740240505,1.6529076128117741
5,"(-3, 0, -3, -3, 3, 1)",5.495126044905831,1.7038615257009417
5,"(-3, 0, -3, -2, -3, 1)",4.328252513780199,1.4651638840613075
5,"(-3, 0, -3, -2, -2, 1)",4.183627791537089,1.4311787628477752
5,"(-3, 0, -3, -2, -1, 1)",4.170092987136824,1.4279383346356684
5,"(-3, 0, -3, -2, 0, 1)",4.314401256335597,1.4619585562367392
5,"(-3, 0, -3, -2, 1, 1)",4.578531229899494,1.5213782545316834
5,"(-3, 0, -3, -2, 2, 1)",4.899605211659752,1.5891546328216906
5,"(-3, 0, -3, -2, 3, 1)",5.235405847753108,1.6554443671538426
5,"(-3, 0, -3, -1, -3, 1)",3.7542509004331874,1.3228887714219182
5,"(-3, 0, -3, -1, -2, 1)",3.5745074293193286,1.2738273846445787
5,"(-3, 0, -3, -1, -1, 1)",3.5860841749012997,1.2770608481091508
5,"(-3, 0, -3, -1, 0, 1)",3.833453409334933,1.3437660703848333
5,"(-3, 0, -3, -1, 1, 1)",4.218614790394806,1.4395068254409067
5,"(-3, 0, -3, -1, 2, 1)",4.632593787097933,1.5331169244334089
5,"(-3, 0, -3, -1, 3, 1)",5.031420880427384,1.6157024254196333
5,"(-3, 0, -3, 0, -3, 1)",3.3006503975940094,1.1941195392327195
5,"(-3, 0, -3, 0, -2, 1)",3.0000000000000036,1.098612288668111
5,"(-3, 0, -3, 0, -1, 1)",3.0000000000000093,1.098612288668113
5,"(-3, 0, -3, 0, 0, 1)",3.3802954994368424,1.217963131542397
5,"(-3, 0, -3, 0, 1, 1)",3.9319429583600125,1.3691336951501938
5,"(-3, 0, -3, 0, 2, 1)",4.44308569726258,1.4913491119204876
5,"(-3, 0, -3, 0, 3, 1)",4.8965763794855155,1.5885362628491517
5,"(-3, 0, -3, 1, -3, 1)",3.5175436195990133,1.2577629106683994
5,"(-3, 0, -3, 1, -2, 1)",2.9999999999999973,1.098612288668109
5,"(-3, 0, -3, 1, -1, 1)",3.0,1.0986122886681098
5,"(-3, 0, -3, 1, 0, 1)",3.0000000000000027,1.0986122886681107
5,"(-3, 0, -3, 1, 1, 1)",3.772752697977423,1.327804893638505
5,"(-3, 0, -3, 1, 2, 1)",4.359415760922043,1.472338048593647
5,"(-3, 0, -3, 1, 3, 1)",4.845347783067537,1.5780190246174206
5,"(-3, 0, -3, 2, -3, 1)",3.993180584830036,1.3845880524103238
5,"(-3, 0, -3, 2, -2, 1)",3.5579874471422386,1.2691950611717195
5,"(-3, 0, -3, 2, -1, 1)",3.0490118993675606,1.1148175707100667
5,"(-3, 0, -3, 2, 0, 1)",3.066475381572091,1.1205288178671298
5,"(-3, 0, -3, 2, 1, 1)",3.8389733771931884,1.3452049811660625
5,"(-3, 0, -3, 2, 2, 1)",4.414466377874995,1.4848869610375965
5,"(-3, 0, -3, 3, -3, 1)",4.519447394037512,1.5083897284137242
5,"(-3, 0, -3, 3, -2, 1)",4.188092252661893,1.4322453206219112
5,"(-3, 0, -3, 3, -1, 1)",3.896084843122831,1.3599721625254197
5,"(-3, 0, -3, 3, 0, 1)",3.847128530346399,1.3473270337517833
5,"(-3, 0, -3, 3, 1, 1)",4.187395650848667,1.432078977640378
5,"(-3, 0, -3, 3, 3, 1)",5.336984406041214,1.6746607754890446
5,"(-3, 0, -2, -3, -3, 1)",4.600248228982368,1.5261102648613625
5,"(-3, 0, -2, -3, -2, 1)",4.400060546498123,1.481618301397295
5,"(-3, 0, -2, -3, -1, 1)",4.280007899791949,1.4539548553377846
5,"(-3, 0, -2, -3, 0, 1)",4.277043695997984,1.4532620456990093
5,"(-3, 0, -2, -3, 1, 1)",4.396713695630299,1.4808573745081441
5,"(-3, 0, -2, -3, 2, 1)",4.607242062783255,1.5276294269618544
5,"(-3, 0, -2, -2, -3, 1)",4.076488613100144,1.405235983813884
5,"(-3, 0, -2, -2, -2, 1)",3.842503120516635,1.3461240085361097
5,"(-3, 0, -2, -2, -1, 1)",3.7184201147418134,1.3132988777361017
5,"(-3, 0, -2, -2, 0, 1)",3.7630926006886334,1.325241119517036
5,"(-3, 0, -2, -2, 1, 1)",3.967448884103378,1.3781232896815891
5,"(-3, 0, -2, -2, 2, 1)",4.264228586832864,1.4502612939709494
5,"(-3, 0, -2, -2, 3, 1)",4.594485713986573,1.5248568265811473
5,"(-3, 0, -2, -1, -3, 1)",3.540396813224323,1.26423881499477
5,"(-3, 0, -2, -1, -2, 1)",3.2600377022931633,1.181738760432343
5,"(-3, 0, -2, -1, -1, 1)",3.1329151138682647,1.1419639174019995
5,"(-3, 0, -2, -1, 0, 1)",3.2535885951993317,1.1797585703180768
5,"(-3, 0, -2, -1, 1, 1)",3.5759313869497187,1.2742256700325953
5,"(-3, 0, -2, -1, 2, 1)",3.9745221746206143,1.3799045332381648
5,"(-3, 0, -2, -1, 3, 1)",4.376002813503351,1.4761357080589959
5,"(-3, 0, -2, 0, -3, 1)",3.22069281998733,1.1695964978991524
5,"(-3, 0, -2, 0, -2, 1)",2.9999999999999933,1.0986122886681076
5,"(-3, 0, -2, 0, -1, 1)",2.999999999999999,1.0986122886681093
5,"(-3, 0, -2, 0, 0, 1)",3.0000000000000075,1.0986122886681122
5,"(-3, 0, -2, 0, 1, 1)",3.242824470998238,1.1764447003587204
5,"(-3, 0, -2, 0, 2, 1)",3.7556764668551175,1.323268419950947
5,"(-3, 0, -2, 0, 3, 1)",4.223611771223709,1.4406906319582973
5,"(-3, 0, -2, 1, -3, 1)",3.563468476674756,1.270734361751096
5,"(-3, 0, -2, 1, -2, 1)",3.08236101665597,1.1256958671748196
5,"(-3, 0, -2, 1, -1, 1)",3.0000000000000058,1.0986122886681116
5,"(-3, 0, -2, 1, 0, 1)",2.9999999999999956,1.0986122886681082
5,"(-3, 0, -2, 1, 1, 1)",2.9999999999999987,1.0986122886681093
5,"(-3, 0, -2, 1, 2, 1)",3.6324786434715612,1.2899152371529494
5,"(-3, 0, -2, 2, -3, 1)",3.9692752484916505,1.3785835209785318
5,"(-3, 0, -2, 2, -2, 1)",3.5290900876000757,1.2610400721655688
5,"(-3, 0, -2, 2, -1, 1)",2.9999999999999942,1.0986122886681078
5,"(-3, 0, -2, 2, 0, 1)",2.999999999999989,1.098612288668106
5,"(-3, 0, -2, 2, 1, 1)",2.9999999999999893,1.0986122886681062
5,"(-3, 0, -2, 2, 3, 1)",4.433501495152348,1.489189677077599
5,"(-3, 0, -2, 3, -3, 1)",4.421538333332061,1.4864876747534066
5,"(-3, 0, -2, 3, -2, 1)",4.04575670637609,1.397668605048308
5,"(-3, 0, -2, 3, -1, 1)",3.640679405120105,1.292170313990021
5,"(-3, 0, -2, 3, 0, 1)",3.264714744744139,1.183172391298801
5,"(-3, 0, -2, 3, 2, 1)",4.105761553957364,1.412391244323363
5,"(-3, 0, -2, 3, 3, 1)",4.840749042347824,1.5770694695699867
5,"(-3, 0, -1, -3, -3, 1)",4.367719506446431,1.474241020823561
5,"(-3, 0, -1, -3, -2, 1)",4.1009964075029375,1.4112299704044025
5,"(-3, 0, -1, -3, -1, 1)",3.897911032379234,1.360440776909875
5,"(-3, 0, -1, -3, 0, 1)",3.8118415526685867,1.3381124195211087
5,"(-3, 0, -1, -3, 1, 1)",3.8702971141013203,1.353331277764335
5,"(-3, 0, -1, -3, 3, 1)",4.657315308511099,1.5384391680666747
5,"(-3, 0, -1, -2, -3, 1)",3.8688070428386987,1.3529462018561116
5,"(-3, 0, -1, -2, -2, 1)",3.5598137078394885,1.269708214236145
5,"(-3, 0, -1, -2, -1, 1)",3.337592259333675,1.2052496665903454
5,"(-3, 0, -1, -2, 0, 1)",3.2872039630440457,1.190037344185036
5,"(-3, 0, -1, -2, 1, 1)",3.4286899222507503,1.2321782413518954
5,"(-3, 0, -1, -2, 2, 1)",3.6954798622131477,1.3071104139553682
5,"(-3, 0, -1, -1, -3, 1)",3.4026402693253477,1.2245516800648948
5,"(-3, 0, -1, -1, -2, 1)",3.0000000000000018,1.0986122886681102
5,"(-3, 0, -1, -1, -1, 1)",2.999999999999986,1.098612288668105
5,"(-3, 0, -1, -1, 0, 1)",2.999999999999991,1.0986122886681067
5,"(-3, 0, -1, -1, 1, 1)",3.027816260016191,1.1078416534223838
5,"(-3, 0, -1, -1, 2, 1)",3.396949430741763,1.2228778026212968
5,"(-3, 0, -1, -1, 3, 1)",3.7906062172472637,1.3325259580836935
5,"(-3, 0, -1, 0, -3, 1)",3.2940722000884253,1.192124550182034
5,"(-3, 0, -1, 0, -2, 1)",3.0000000000000053,1.0986122886681116
5,"(-3, 0, -1, 0, -1, 1)",2.999999999999997,1.0986122886681087
5,"(-3, 0, -1, 0, 0, 1)",3.0000000000000004,1.0986122886681098
5,"(-3, 0, -1, 0, 1, 1)",2.9999999999999996,1.0986122886681096
5,"(-3, 0, -1, 0, 2, 1)",3.1609300936465865,1.1508663177236977
5,"(-3, 0, -1, 1, -3, 1)",3.603031267251316,1.2817755098441261
5,"(-3, 0, -1, 1, -2, 1)",3.145988285284677,1.146128080943418
5,"(-3, 0, -1, 1, -1, 1)",3.000000000000001,1.09861228866811
5,"(-3, 0, -1, 1, 0, 1)",2.9999999999999956,1.0986122886681082
5,"(-3, 0, -1, 1, 1, 1)",3.0000000000000018,1.0986122886681102
5,"(-3, 0, -1, 1, 3, 1)",3.763827203884248,1.325436313093431
5,"(-3, 0, -1, 2, -3, 1)",3.961431995279293,1.3766055748689725
5,"(-3, 0, -1, 2, -2, 1)",3.526764112462734,1.2603807685134112
5,"(-3, 0, -1, 2, -1, 1)",3.015019489514256,1.1036062943420888
7,"(-3, -3, -3, -3, -3, -3, -3, 1)",3.999816835828371,1.3862485690285415
7,"(-3, -3, -3, -3, -3, -3, -2, 1)",3.302133750197542,1.1945688504915113
7,"(-3, -3, -3, -3, -3, -3, -1, 1)",3.2392414759605193,1.1753391900377976
7,"(-3, -3, -3, -3, -3, -3, 0, 1)",3.4766428164346763,1.2460671202351377
7,"(-3, -3, -3, -3, -3, -3, 2, 1)",4.937815100886052,1.5969229460919372
7,"(-3, -3, -3, -3, -3, -3, 3, 1)",5.881708525550282,1.771847285274312
7,"(-3, -3, -3, -3, -3, -2, -3, 1)",3.9248941519557463,1.3673393832161511
7,"(-3, -3, -3, -3, -3, -2, -2, 1)",3.3776966260667067,1.2171940056097277
7,"(-3, -3, -3, -3, -3, -2, -1, 1)",2.999999999999996,1.0986122886681084
7,"(-3, -3, -3, -3, -3, -2, 0, 1)",3.1773747052034467,1.1560552914246907
7,"(-3, -3, -3, -3, -3, -2, 1, 1)",3.3921638942737076,1.221468034649681
7,"(-3, -3, -3, -3, -3, -2, 3, 1)",5.197663817453076,1.6482092587628234
7,"(-3, -3, -3, -3, -3, -1, -3, 1)",4.0802687048572865,1.4061628452811081
7,"(-3, -3, -3, -3, -3, -1, -2, 1)",3.7428416573352496,1.3198451243500013
7,"(-3, -3, -3, -3, -3, -1, -1, 1)",3.32080708865948,1.200207852378444
7,"(-3, -3, -3, -3, -3, -1, 0, 1)",3.113479269263213,1.1357408369697455
7,"(-3, -3, -3, -3, -3, -1, 1, 1)",3.388639121790431,1.22042840179428
7,"(-3, -3, -3, -3, -3, -1, 2, 1)",3.6996639156072924,1.308241981904905
7,"(-3, -3, -3, -3, -3, 0, -3, 1)",4.388851116601916,1.4790674881899548
7,"(-3, -3, -3, -3, -3, 0, -2, 1)",4.097288290168758,1.4103253622518948
7,"(-3, -3, -3, -3, -3, 0, -1, 1)",3.7467713058184082,1.3208944840066585
7,"(-3, -3, -3, -3, -3, 0, 0, 1)",3.432165989292926,1.2331915456347498
7,"(-3, -3, -3, -3, -3, 0, 1, 1)",3.448246029775097,1.2378657045989723
7,"(-3, -3, -3, -3, -3, 0, 2, 1)",3.712202034983903,1.3116252409708211
7,"(-3, -3, -3, -3, -3, 0, 3, 1)",4.301414939645981,1.4589440243041765
7,"(-3, -3, -3, -3, -3, 1, -3, 1)",4.681411268342071,1.5435996175361135
7,"(-3, -3, -3, -3, -3, 1, -2, 1)",4.429044642489235,1.488183904476904
7,"(-3, -3, -3, -3, -3, 1, -1, 1)",4.1376783449315795,1.4201348442893937
7,"(-3, -3, -3, -3, -3, 1, 0, 1)",4.115092178030269,1.4146612343715284
7,"(-3, -3, -3, -3, -3, 1, 1, 1)",3.9881261049617045,1.3833214727033927
7,"(-3, -3, -3, -3, -3, 1, 2, 1)",3.8337018507886342,1.3438308770687621
7,"(-3, -3, -3, -3, -3, 1, 3, 1)",4.260937079549524,1.4494891078162868
7,"(-3, -3, -3, -3, -3, 2, -3, 1)",5.3523567394758835,1.677536975962533
7,"(-3, -3, -3, -3, -3, 2, -2, 1)",4.735774850459392,1.5551453564303988
7,"(-3, -3, -3, -3, -3, 2, -1, 1)",4.7632120140829155,1.5609222335475483
7,"(-3, -3, -3, -3, -3, 2, 0, 1)",4.915250117977799,1.5923426410078634
7,"(-3, -3, -3, -3, -3, 2, 1, 1)",4.8789549098982725,1.5849310391222668
7,"(-3, -3, -3, -3, -3, 2, 2, 1)",4.694093189228828,1.5463049500713124
7,"(-3, -3, -3, -3, -3, 2, 3, 1)",4.6796685791978625,1.543227291011242
7,"(-3, -3, -3, -3, -3, 3, -3, 1)",6.226276997706427,1.8287785615062024
7,"(-3, -3, -3, -3, -3, 3, -2, 1)",5.856379117926544,1.7675315146465462
7,"(-3, -3, -3, -3, -3, 3, -1, 1)",5.771067582146543,1.752857086307729
7,"(-3, -3, -3, -3, -3, 3, 0, 1)",5.780915674945976,1.7545620914078919
7,"(-3, -3, -3, -3, -3, 3, 1, 1)",5.738929371776359,1.7472726723378922
7,"(-3, -3, -3, -3, -3, 3, 2, 1)",5.6215384113933204,1.7266053651280882
7,"(-3, -3, -3, -3, -3, 3, 3, 1)",5.505079142141043,1.705671146482029
7,"(-3, -3, -3, -3, -2, -3, -3, 1)",4.052700545695316,1.399383460311417
7,"(-3, -3, -3, -3, -2, -3, -2, 1)",3.501505451145492,1.253193004915163
7,"(-3, -3, -3, -3, -2, -3, -1, 1)",3.381132472849348,1.2182107045166894
7,"(-3, -3, -3, -3, -2, -3, 1, 1)",4.142269756669814,1.4212438880062155
7,"(-3, -3, -3, -3, -2, -3, 2, 1)",4.943592375319241,1.5980922683985783
7,"(-3, -3, -3, -3, -2, -3, 3, 1)",5.7935381210363985,1.756743179399915
7,"(-3, -3, -3, -3, -2, -2, -3, 1)",4.18861776898697,1.4323707914390718
7,"(-3, -3, -3, -3, -2, -2, -2, 1)",3.451190375391441,1.2387192078772624
7,"(-3, -3, -3, -3, -2, -2, -1, 1)",3.009436323113877,1.1017527931554507
7,"(-3, -3, -3, -3, -2, -2, 0, 1)",2.999999999999996,1.0986122886681084
7,"(-3, -3, -3, -3, -2, -2, 2, 1)",4.185122082789909,1.4315358750308709
7,"(-3, -3, -3, -3, -2, -2, 3, 1)",5.14594633089202,1.6382092845187348
7,"(-3, -3, -3, -3, -2, -1, -3, 1)",4.379792880744125,1.4770014357689243
7,"(-3, -3, -3, -3, -2, -1, -2, 1)",3.5596710544403263,1.269668140156645
7,"(-3, -3, -3, -3, -2, -1, -1, 1)",3.0906428634443173,1.1283791156931076
7,"(-3, -3, -3, -3, -2, -1, 0, 1)",2.9999999999999925,1.0986122886681071
7,"(-3, -3, -3, -3, -2, -1, 1, 1)",3.1029447844314424,1.1323515910544406
7,"(-3, -3, -3, -3, -2, -1, 3, 1)",4.509358885209781,1.5061549893542605
7,"(-3, -3, -3, -3, -2, 0, -3, 1)",4.661707333717405,1.5393817616626146
7,"(-3, -3, -3, -3, -2, 0, -2, 1)",3.8523298269972712,1.3486781151397682
7,"(-3, -3, -3, -3, -2, 0, -1, 1)",3.4723290995094174,1.2448255790311886
7,"(-3, -3, -3, -3, -2, 0, 0, 1)",3.0000000000000058,1.0986122886681116
7,"(-3, -3, -3, -3, -2, 0, 1, 1)",3.1800500961984928,1.1568969501895388
7,"(-3, -3, -3, -3, -2, 0, 2, 1)",3.4881933253285187,1.2493839303503764
7,"(-3, -3, -3, -3, -2, 1, -3, 1)",5.0854901303311895,1.626391412334642
7,"(-3, -3, -3, -3, -2, 1, -2, 1)",4.174643095943779,1.4290288686471921
7,"(-3, -3, -3, -3, -2, 1, -1, 1)",3.848638336353027,1.3477194068712268
7,"(-3, -3, -3, -3, -2, 1, 0, 1)",3.441563071567719,1.2359257494550837
7,"(-3, -3, -3, -3, -2, 1, 1, 1)",3.358120316913302,1.2113813879459625
7,"(-3, -3, -3, -3, -2, 1, 2, 1)",3.6434992627689247,1.2929445557867287
7,"(-3, -3, -3, -3, -2, 1, 3, 1)",3.878783110424112,1.3555214731085976
7,"(-3, -3, -3, -3, -2, 2, -3, 1)",5.6825555764031925,1.7374010569700638
7,"(-3, -3, -3, -3, -2, 2, -2, 1)",4.953530233088981,1.6001005007915452
7,"(-3, -3, -3, -3, -2, 2, -1, 1)",4.421506927113942,1.4864805717210927
7,"(-3, -3, -3, -3, -2, 2, 0, 1)",4.328926879945087,1.4653196775676174
7,"(-3, -3, -3, -3, -2, 2, 1, 1)",4.158246935990364,1.4250935758374847
7,"(-3, -3, -3, -3, -2, 2, 2, 1)",3.8449101499384746,1.3467502346581661
7,"(-3, -3, -3, -3, -2, 2, 3, 1)",4.048612402364455,1.398374205711802
7,"(-3, -3, -3, -3, -2, 3, -3, 1)",6.409750822255076,1.8578203968938536
7,"(-3, -3, -3, -3, -2, 3, -2, 1)",5.869351066121978,1.7697440768126145
7,"(-3, -3, -3, -3, -2, 3, -1, 1)",5.492789099264123,1.7034361591693874
7,"(-3, -3, -3, -3, -2, 3, 0, 1)",5.290631279552475,1.6659375732593864
7,"(-3, -3, -3, -3, -2, 3, 1, 1)",5.099875590879675,1.629216145487581
7,"(-3, -3, -3, -3, -2, 3, 2, 1)",4.798534327104793,1.568310522765659
7,"(-3, -3, -3, -3, -2, 3, 3, 1)",4.427706382922828,1.487881703461486
7,"(-3, -3, -3, -3, -1, -3, -3, 1)",4.281215964352095,1.45423707306444
7,"(-3, -3, -3, -3, -1, -3, -2, 1)",3.8568515064451914,1.349851178730015
7,"(-3, -3, -3, -3, -1, -3, 0, 1)",4.105544371031982,1.4123383458130856
7,"(-3, -3, -3, -3, -1, -3, 1, 1)",4.401512471748919,1.4819482254372265
7,"(-3, -3, -3, -3, -1, -3, 2, 1)",4.915431626403121,1.59237956793319
7,"(-3, -3, -3, -3, -1, -3, 3, 1)",5.691520544447238,1.7389774434484526
7,"(-3, -3, -3, -3, -1, -2, -3, 1)",4.4485182728499595,1.4925710683372653
7,"(-3, -3, -3, -3, -1, -2, -2, 1)",3.7101857321955105,1.3110819379526453
7,"(-3, -3, -3, -3, -1, -2, -1, 1)",3.398481920971215,1.2233288380820686
7,"(-3, -3, -3, -3, -1, -2, 1, 1)",3.6660478482068855,1.2991142012163768
7,"(-3, -3, -3, -3, -1, -2, 2, 1)",4.213121169461515,1.4382037434334045
7,"(-3, -3, -3, -3, -1, -2, 3, 1)",5.078181900717896,1.6249533039717365
7,"(-3, -3, -3, -3, -1, -1, -3, 1)",4.674724625455929,1.5421702573599718
7,"(-3, -3, -3, -3, -1, -1, -2, 1)",3.8753217471040076,1.3546286908690968
7,"(-3, -3, -3, -3, -1, -1, -1, 1)",3.116174192228544,1.1366060289583844
7,"(-3, -3, -3, -3, -1, -1, 0, 1)",3.0000000000000098,1.098612288668113
7,"(-3, -3, -3, -3, -1, -1, 2, 1)",3.516041985811061,1.2573359211085902
7,"(-3, -3, -3, -3, -1, -1, 3, 1)",4.4853823074977335,1.500823733237505
7,"(-3, -3, -3, -3, -1, 0, -3, 1)",4.985873895334003,1.6066086930314247
7,"(-3, -3, -3, -3, -1, 0, -2, 1)",4.142170251180627,1.4212198657454236
7,"(-3, -3, -3, -3, -1, 0, -1, 1)",3.2577566614368414,1.1810388178376081
7,"(-3, -3, -3, -3, -1, 0, 0, 1)",2.9999999999999862,1.0986122886681051
7,"(-3, -3, -3, -3, -1, 0, 1, 1)",3.0000000000000155,1.098612288668115
7,"(-3, -3, -3, -3, -1, 0, 3, 1)",3.891638387706087,1.3588302483181167
7,"(-3, -3, -3, -3, -1, 1, -3, 1)",5.408822326288656,1.688031384556973
7,"(-3, -3, -3, -3, -1, 1, -2, 1)",4.580710574992972,1.521854133470362
7,"(-3, -3, -3, -3, -1, 1, -1, 1)",3.6041275186728443,1.2820797216597792
7,"(-3, -3, -3, -3, -1, 1, 0, 1)",3.1668360813920673,1.152733007894313
7,"(-3, -3, -3, -3, -1, 1, 1, 1)",3.1315033324782227,1.141513187162302
7,"(-3, -3, -3, -3, -1, 1, 2, 1)",3.4525316606814624,1.2391077766231908
7,"(-3, -3, -3, -3, -1, 2, -3, 1)",5.9519977241803375,1.783726915168543
7,"(-3, -3, -3, -3, -1, 2, -2, 1)",5.2175763392319645,1.6520329912434872
7,"(-3, -3, -3, -3, -1, 2, -1, 1)",4.4791599185984,1.4994355106731636
7,"(-3, -3, -3, -3, -1, 2, 0, 1)",3.952014177639665,1.3742253673386158
7,"(-3, -3, -3, -3, -1, 2, 1, 1)",3.588051949165731,1.2776094226775028
7,"(-3, -3, -3, -3, -1, 2, 2, 1)",3.711207256001318,1.3113572296165912
7,"(-3, -3, -3, -3, -1, 2, 3, 1)",3.915933970719236,1.365053863116312
7,"(-3, -3, -3, -3, -1, 3, -3, 1)",6.591547141145005,1.885788091998704
7,"(-3, -3, -3, -3, -1, 3, -2, 1)",5.97374531770753,1.7873740870986712
7,"(-3, -3, -3, -3, -1, 3, -1, 1)",5.407800218032957,1.6878423961265172
7,"(-3, -3, -3, -3, -1, 3, 0, 1)",4.960454252656399,1.6014973197402058
7,"(-3, -3, -3, -3, -1, 3, 1, 1)",4.573052596921882,1.5201809462327538
7,"(-3, -3, -3, -3, -1, 3, 2, 1)",4.034463319391728,1.3948732865292477
7,"(-3, -3, -3, -3, -1, 3, 3, 1)",4.142527520675095,1.4213061137908027
7,"(-3, -3, -3, -3, 0, -3, -3, 1)",4.505996258378304,1.5054090116453724
7,"(-3, -3, -3, -3, 0, -3, -1, 1)",4.651072523496737,1.5370978432179456
7,"(-3, -3, -3, -3, 0, -3, 0, 1)",4.773883496322935,1.5631601238322954
7,"(-3, -3, -3, -3, 0, -3, 1, 1)",4.919285722212188,1.593163341552654
7,"(-3, -3, -3, -3, 0, -3, 2, 1)",5.143002228253945,1.6376370000522507
7,"(-3, -3, -3, -3, 0, -3, 3, 1)",5.578363281796731,1.7188954146924624
7,"(-3, -3, -3, -3, 0, -2, -3, 1)",4.697333656717374,1.5469950406550548
7,"(-3, -3, -3, -3, 0, -2, -2, 1)",4.029904273636273,1.3937426222363434
7,"(-3, -3, -3, -3, 0, -2, 0, 1)",4.100104679438111,1.411012504954608
7,"(-3, -3, -3, -3, 0, -2, 1, 1)",4.2387820806041825,1.4442759828405562
7,"(-3, -3, -3, -3, 0, -2, 2, 1)",4.48832529679314,1.501479647053888
7,"(-3, -3, -3, -3, 0, -2, 3, 1)",4.9982495259211355,1.6090877563208303
7,"(-3, -3, -3, -3, 0, -1, -3, 1)",4.94585859446373,1.5985505788125904
7,"(-3, -3, -3, -3, 0, -1, -2, 1)",4.170089702971417,1.427937547083278
7,"(-3, -3, -3, -3, 0, -1, -1, 1)",3.586263723483321,1.2771109150006632
7,"(-3, -3, -3, -3, 0, -1, 1, 1)",3.4655868412966253,1.2428819808692146
7,"(-3, -3, -3, -3, 0, -1, 2, 1)",3.761959978171818,1.3249400923777572
7,"(-3, -3, -3, -3, 0, -1, 3, 1)",4.444947824240533,1.491768130818356
7,"(-3, -3, -3, -3, 0, 0, -3, 1)",5.269090759488384,1.6618578162616369
