lmfdb_label,conductor,disc,rank,regulator,mwgens,abs_disc,log_disc,tau,log_regulator
9350.i2,9350,-1204661480000.0,1,1.9190884132958856,"[(427/3, 9994/3)]",1204661480000.0,12.080865023655587,3.325655243109409,0.2830949833678064
9350.o1,9350,-4505433935200.0,1,8.389413674232125,"[(14761/9, 1580374/9)]",4505433935200.0,12.653736625856066,3.3719850022469617,0.9237316095891156
9350.r1,9350,-3291200.0,1,0.1069198387866496,"[(15, 3)]",3291200.0,6.517354274350649,2.708500952690503,-0.9709417043364859
9350.t2,9350,-40158880423750.0,1,4.056568924782172,"[(-137/6, 137975/6)]",40158880423750.0,13.603781596752375,3.444380257923572,0.6081588594440802
9350.u1,9350,-40691200.0,1,0.1965160893650255,"[(8, 30)]",40691200.0,7.6095004975626415,2.863429977327706,-0.7066018866126196
9350.v1,9350,-104394968268800.0,1,0.2412890414462063,"[(161, 623)]",104394968268800.0,14.01867956661876,3.474423140294788,-0.6174624016887429
9350.w1,9350,-107376685625000.0,1,1.6325575724623296,"[(75, 237)]",107376685625000.0,14.030909994551894,3.475295197882765,0.21286850572367944
9350.y1,9350,-337018880000.0,1,0.2069611908312457,"[(11, 170)]",337018880000.0,11.52765423099046,3.2787813096534424,-0.6841110851932322
9350.bf1,9350,-13164800.0,1,0.2288328066307252,"[(-4, 24)]",13164800.0,7.1194142656786115,2.796857901231428,-0.6404817125680248
9350.bg1,9350,-622242500000.0,1,0.2099962699703402,"[(-8, 554)]",622242500000.0,11.793959670683211,3.3016199533429935,-0.6777884190863435
9356.a1,9356,-598784.0,1,6.2155985832557885,"[(325/6, 1639/6)]",598784.0,5.777270187121003,2.5879637304048733,0.7934829590324325
9358.a1,9358,-2395648.0,2,0.4450244984909238,"[(3, 10), (-1, 2)]",2395648.0,6.379423006168011,2.6871101006102,-0.35161608045728804
9360.c1,9360,-327525120.0,1,1.0970368983986667,"[(9, 27)]",327525120.0,8.515244614431667,2.9758904864228723,0.04022123518169708
9360.d1,9360,-71735861882880.0,1,1.4460463046248864,"[(89, 243)]",71735861882880.0,13.855736320579915,3.462731766905721,0.16018219998792096
9360.r1,9360,-131010048000.0,1,2.0029231290756706,"[(33, 135)]",131010048000.0,11.11730460575963,3.2425353131204293,0.3016642816872577
9360.bb1,9360,-36391680.0,1,3.8903933389334657,"[(161, 1899)]",36391680.0,7.561002104992342,2.8570361802253648,0.5899935129801583
9360.bs1,9360,-280800000.0,1,0.1866528889373922,"[(2, 30)]",280800000.0,8.448397103457769,2.9680091767247654,-0.7289652836198773
9360.bt1,9360,-153754848000.0,1,0.3983922626665143,"[(118, 1170)]",153754848000.0,11.186828818278054,3.24876953315229,-0.399689104662088
9360.bx1,9360,-200498220000000.0,1,0.2719335052231869,"[(113, 975)]",200498220000000.0,14.302110521357152,3.4944395605297407,-0.5655372790601579
9361.a2,9361,-1.3357538573280503e+21,1,5.328217071026112,"[(13045, 1500405)]",1.3357538573280503e+21,21.12572643699222,3.8845240054498826,0.7265819096442063
9362.a1,9362,-599168.0,1,0.4038536182536667,"[(0, 4)]",599168.0,5.777548610775311,2.588011922186888,-0.3937760216745895
9363.a1,9363,-84267.0,1,1.8855938998104296,"[(9, 10)]",84267.0,4.92565753282432,2.428490220163355,0.2754481645313687
9364.a1,9364,-599296.0,2,0.5633488820142757,"[(0, 6), (-4, 2)]",599296.0,5.7776413790084735,2.5880279787352003,-0.2492225631416587
9370.a1,9370,-3748000.0,1,0.9066368343515474,"[(-3, 9)]",3748000.0,6.573799582215741,2.7171244335962608,-0.04256664058939037
9372.a1,9372,26345366784.0,2,0.1244821851922437,"[(-9, 242), (79, 594)]",26345366784.0,10.420704249261375,3.177827065590801,-0.9048927962217358
9372.c1,9372,1097578462464.0,1,3.327952544456829,"[(-30, 99)]",1097578462464.0,12.040435576383075,3.3223030619146976,0.522177124774922
9372.g1,9372,2133974709504.0,1,1.3317090743130666,"[(-215, 6)]",2133974709504.0,12.329189268140025,3.346002007475702,0.12440935908579218
9373.a1,9373,-65611.0,1,0.3282493061441491,"[(0, 3)]",65611.0,4.816976657040523,2.406178926930493,-0.4837961831201471
9373.b1,9373,-47305531.0,1,4.590756763306556,"[(74, 481)]",47305531.0,7.674911921759952,2.871989262663178,0.6618842827227194
9373.c1,9373,65611.0,2,0.3406120748351768,"[(4, 1), (-3, 8)]",65611.0,4.816976657040523,2.406178926930493,-0.4677399600587894
9373.d1,9373,65611.0,1,1.4934027162207772,"[(-113/3, 173/3)]",65611.0,4.816976657040523,2.406178926930493,0.17417693692263178
9373.e1,9373,-3243974943409291.0,2,0.1469101193562235,"[(222, 2229), (1641/4, 65579/4)]",3243974943409291.0,15.511077491044325,3.5755868907548436,-0.8329482881264745
9376.c1,9376,-1200128.0,1,0.3757528625910848,"[(3, 4)]",1200128.0,6.079227568321884,2.6389100884712713,-0.4250977020352508
9376.d1,9376,-150016.0,1,34.71687943804376,"[(2261619438956600/585073, 107005540921420247341506/585073)]",150016.0,5.17613758132994,2.478091582721183,1.5405406812595965
9378.a1,9378,-900288.0,2,0.3081144474049951,"[(8, 0), (7, -2)]",900288.0,5.954381461442399,2.6181597738850684,-0.5112879371112022
9378.b1,9378,-759618.0,1,0.8899854256557285,"[(5, 2)]",759618.0,5.88059524728148,2.6056904345656884,-0.05061710522664929
9378.c1,9378,-4557708.0,2,0.3017592005964383,"[(0, 9), (9, 27)]",4557708.0,6.658746497665124,2.729963698522063,-0.5203394793059216
9378.d2,9378,-12445581312.0,1,2.296605887746723,"[(9, 81)]",12445581312.0,10.095015186577218,3.1460742013778673,0.3610864738982417
9379.a1,9379,9379.0,1,0.7322185519513612,"[(-2, 1)]",9379.0,3.9721565358594937,2.2133416004880444,-0.1353592716966846
9380.a1,9380,-21011200.0,2,0.1708056019280626,"[(13, 14), (-15, 70)]",21011200.0,7.322450856713227,2.8249775336735206,-0.767497889560495
9380.b1,9380,-1261197280000.0,1,1.3801841824209475,"[(37, 343)]",1261197280000.0,12.100783025442292,3.3273026086033357,0.1399370459049072
9382.a1,9382,-18764.0,1,0.6357525703737873,"[(0, 1)]",18764.0,4.273325424275121,2.286424757277004,-0.19671187520994143
9383.a1,9383,-8003699.0,1,8.084789140329015,"[(87097/36, 25367923/36)]",8003699.0,6.903290747493271,2.766030663087568,0.9076686975457827
9384.a1,9384,-1751279616.0,1,5.454927370408313,"[(197/2, 2597/2)]",1751279616.0,9.243355492737297,3.0579374135437103,0.7367889725600255
9384.c1,9384,25080354048.0,1,0.2511005963788176,"[(-23, 34)]",25080354048.0,10.399333662940474,3.1757741784715487,-0.6001522556377292
9384.d1,9384,9423355627867392.0,1,0.3117792245960833,"[(-159, 486)]",9423355627867392.0,15.974205581259952,3.6050077154024165,-0.5061528272499775
9384.e1,9384,300288.0,1,1.03237160480084,"[(-3, 6)]",300288.0,5.477537977427379,2.5346881710619074,0.013836050884938004
9385.a1,9385,-5865625.0,1,2.7406622771472664,"[(12, 39)]",5865625.0,6.76831429430144,2.746284504756964,0.4378555221631929
9386.a1,9386,-970135088028002.0,1,0.6715482331436212,"[(271, 45)]",970135088028002.0,14.98683221251396,3.5412044083129444,-0.17292278913187434
9386.b1,9386,-2819103872.0,1,1.7983510433366228,"[(185, -90)]",2819103872.0,9.450111078072858,3.08005894097795,0.25487447123842927
9386.d1,9386,-27757330432.0,1,1.186481707787555,"[(58/3, 1129/3)]",27757330432.0,10.44337769541389,3.1800005094200716,0.07426104704157108
9386.e1,9386,-3.762057581597818e+17,1,4.750845112203263,"[(3883/3, 158611/3)]",3.762057581597818e+17,17.575425438523986,3.7005340896800907,0.6767708717224011
9386.f1,9386,-5904118527416954.0,1,0.9174837227913478,"[(1147/3, 28784/3)]",5904118527416954.0,15.771155067528813,3.5922150881524932,-0.037401631840096275
9386.g1,9386,-7996571648.0,2,0.1206136243781339,"[(35, 190), (-13, 62)]",7996571648.0,9.902903832807011,3.126860475824794,-0.9186036316530275
9386.j1,9386,-313137383936.0,1,0.2991535257809669,"[(207, 618)]",313137383936.0,11.495734918999641,3.2760085352166946,-0.5241058741135148
9388.a1,9388,-600832.0,1,0.9922375340032275,"[(4, 10)]",600832.0,5.778753054910442,2.588220370213659,-0.003384348610457342
9390.a1,9390,-422550.0,1,0.989842115884626,"[(3, 6)]",422550.0,5.625878106041455,2.561409488895597,-0.004434071690149899
9390.c1,9390,-1.818939195855e+23,1,0.3237174134094337,"[(2720, 125202)]",1.818939195855e+23,23.259818181556053,3.9807597755218547,-0.4898339382630143
9390.g1,9390,-177430435200.0,1,0.0522218682244762,"[(4, 178)]",177430435200.0,11.249028117782641,3.254314180636163,-1.2821475946253762
9392.a1,9392,-19234816.0,1,0.3756530034815334,"[(10, 16)]",19234816.0,7.284088036207333,2.819724693285108,-0.42521313435338376
9394.a1,9394,115148026028728.0,1,2.9701441168254497,"[(-953/3, 229/3)]",115148026028728.0,14.061256497296524,3.4774556944437958,0.4727775226057562
9394.b1,9394,263032.0,1,0.4993406308360462,"[(0, 3)]",263032.0,5.420008587189449,2.5241298450505525,-0.3016030943226427
9394.e1,9394,120666456064.0,1,0.0684973760228441,"[(-13, 62)]",120666456064.0,11.081586557827405,3.2393173074558783,-1.1643260643790398
9394.h1,9394,601216.0,1,0.460461851349005,"[(-3, 3)]",601216.0,5.779030529831117,2.5882683854613395,-0.3368063446017145
9394.k1,9394,563353821184.0,1,0.1070979495326114,"[(-18, 361)]",563353821184.0,11.750781244447905,3.297952172517019,-0.9702188435637238
9394.m1,9394,188701524088.0,1,0.2666543029412562,"[(-44, 561)]",188701524088.0,11.275775407850864,3.256689100586923,-0.5740514036481046
9395.a1,9395,-9395.0,2,1.401240582548304,"[(2, 1), (-2, 11)]",9395.0,3.9728967844365446,2.2135279424921444,0.14651270683934056
9396.a1,9396,246588624.0,1,5.402700361494228,"[(-1247/6, 143/6)]",246588624.0,8.39197303719083,2.961308103418634,0.7326108818618455
9396.c1,9396,27398736.0,2,0.3872364569142779,"[(-6, 9), (30, 153)]",27398736.0,7.437730527751505,2.840598210967292,-0.4120237620692523
9396.d1,9396,338256.0,1,0.4862871863298096,"[(10, 1)]",338256.0,5.529245508872855,2.5440838154654353,-0.3131071738538729
9396.e1,9396,37584.0,1,1.2351814842122877,"[(3, 2)]",37584.0,4.575002999433531,2.354639799589112,0.09173077285462071
9396.h1,9396,27398736.0,1,0.9645303809067106,"[(28, 1)]",27398736.0,7.437730527751505,2.840598210967292,-0.015684088294053912
9398.b1,9398,18796.0,1,0.5082515702045131,"[(5, -1)]",18796.0,4.274065436350914,2.2865979123578253,-0.2939212708826805
9398.c1,9398,8.464965859605584e+19,1,18.260500315222803,"[(-834746490431/32175, 313319722333808897/32175)]",8.464965859605584e+19,19.927625210877938,3.8261394158690925,1.2615126724976895
9398.d1,9398,-37592.0,1,0.4110428587067997,"[(3, -1)]",37592.0,4.575095432014895,2.3546600032146925,-0.38611289254517656
9398.f1,9398,76988416.0,1,0.2055618599798536,"[(-5, 18)]",76988416.0,7.886425384318689,2.8991754209577816,-0.6870574611427247
9398.g1,9398,2.1438795784330083e+24,1,0.9870135826877832,"[(-431, 263063)]",2.1438795784330083e+24,24.331200387414942,4.025791938574571,-0.00567687074556707
9399.b1,9399,-3299049.0,1,0.5474464932860222,"[(11, 33)]",3299049.0,6.518388766067192,2.708659668878066,-0.26165832171663783
9400.a1,9400,-18800.0,1,0.6803865284417497,"[(1, 1)]",18800.0,4.27415784926368,2.2866195339064634,-0.16724429388060438
9400.c1,9400,94000000000.0,1,1.7225658515343543,"[(-102, 4)]",94000000000.0,10.9731278535997,3.22948180684277,0.23617583345615956
9400.d1,9400,-470000.0,1,0.1877187960169145,"[(2, 5)]",470000.0,5.672097857935717,2.5695914871384953,-0.7264922396793246
9400.e1,9400,13289344000.0,1,0.2213137097958469,"[(-14, 188)]",13289344000.0,10.123503543455021,3.14889224914005,-0.6549916816548148
9400.f1,9400,-1767200000000.0,1,0.9254474605739316,"[(417, 2350)]",1767200000000.0,12.247285702863378,3.3393367824108044,-0.03364823189441437
9400.h1,9400,207646000000000.0,1,2.2760516937652935,"[(83, 250)]",207646000000000.0,14.317323569471133,3.495502687738935,0.35718212156551865
9400.i1,9400,3760000000.0,1,0.5917524106828734,"[(28, 100)]",3760000000.0,9.575187844927662,3.0932075983914373,-0.2278599640916278
9400.k1,9400,6016000.0,1,1.7340158076731123,"[(-83/2, 5/2)]",6016000.0,6.779307827583586,2.747907451661783,0.23905305230820825
9400.n1,9400,2350000000000.0,1,2.228742133707681,"[(-770/3, 1250/3)]",2350000000000.0,12.371067862271737,3.349392954706664,0.34805982337356406
9402.a1,9402,-10831104.0,1,2.5735299959525326,"[(42, 227)]",10831104.0,7.034672725939427,2.784883613899121,0.4105292345812045
9405.a1,9405,-1382676075.0,1,0.0827715453514528,"[(38, 247)]",1382676075.0,9.140720448137179,3.046771651254988,-1.0821189358876322
9405.b1,9405,-928164166875.0,1,0.1354345433908767,"[(117, 1282)]",928164166875.0,11.967624797837749,3.3162375155405925,-0.8682705517947134
9405.c1,9405,-2204296875.0,1,0.1509844111257812,"[(122, 7)]",2204296875.0,9.343270084958192,3.068688752374893,-0.8210678902439829
9405.m1,9405,-1273201875.0,1,0.9613481084601502,"[(129/2, 1421/2)]",1273201875.0,9.104897269519775,3.04284487549949,-0.0171193238281333
9405.n1,9405,-1606932421875.0,1,22.82591652344411,"[(1052652213129/5486, 1079831385559711247/5486)]",1606932421875.0,12.205997613276166,3.3359598838333047,1.3584282246784685
9408.a1,9408,-9408.0,1,0.8728720947268233,"[(0, 1)]",9408.0,3.973497308732063,2.2136790863416995,-0.05904939040735471
9408.d1,9408,-61873298866176.0,1,1.4349465059175883,"[(329, 4096)]",61873298866176.0,13.79150327168807,3.458085142836843,0.15683571112268604
9408.k1,9408,-4999796928.0,1,9.791495328931395,"[(12042/13, 250333/13)]",4999796928.0,9.698952365368012,3.1060503213541795,0.9908490210734325
9408.p1,9408,-1560674304.0,1,1.2129388040760012,"[(13, 48)]",1560674304.0,9.193312279914506,3.0525087388678154,0.08383889016656842
9408.t1,9408,-806887666368.0,1,1.523612812735788,"[(-16, 245)]",806887666368.0,11.90681307713558,3.3111432090244897,0.18287461620765544
9408.y1,9408,-488117230272.0,1,15.749458721903682,"[(4798600/203, 5008894367/203)]",488117230272.0,11.688524138285443,3.2926399628289285,1.197265632532829
9408.ba1,9408,-183611771191296.0,1,3.244582119507424,"[(105, 1168)]",183611771191296.0,14.263900520000048,3.491764351583693,0.5111587705246792
9408.bb1,9408,-1.475729117712964e+19,1,7.54844400098052,"[(3301/3, 460088/3)]",1.475729117712964e+19,19.1690066464579,3.7873271828334247,0.8778574375379452
9408.bg1,9408,-588221108782272.0,1,37.78011487263524,"[(17464864892304094/5764487, 895583787779459530675783/5764487)]",588221108782272.0,14.769540605453553,3.526599438088406,1.5772632740865875
9408.bl1,9408,-43352064.0,1,0.533500124579931,"[(9, 8)]",43352064.0,7.637009779147219,2.867038581649287,-0.27286547474410416
9408.bm1,9408,-7.279331738306739e+18,1,18.99347330468332,"[(12724044661/2715, 6776521404416/2715)]",7.279331738306739e+18,18.86209151177361,3.7711866130052982,1.2786043907070157
9408.bt1,9408,-5100326977536.0,1,0.561421913888072,"[(163, 1176)]",5100326977536.0,12.70759801923276,3.376232529051738,-0.2507106395491879
9408.bu1,9408,-61873298866176.0,1,1.8264358827835492,"[(1135/3, 4096/3)]",61873298866176.0,13.79150327168807,3.458085142836843,0.2616044308875868
9408.bz1,9408,-4999796928.0,1,0.2715375709892893,"[(32, 27)]",4999796928.0,9.698952365368012,3.1060503213541795,-0.5661700710922005
9408.cf1,9408,-1560674304.0,1,0.2325037631636751,"[(3, 48)]",1560674304.0,9.193312279914506,3.0525087388678154,-0.633570013305549
9408.cg1,9408,-125434905329664.0,1,0.0901451890143944,"[(23, 504)]",125434905329664.0,14.098418406372357,3.4800950665797545,-1.0450574458336788
9408.ci1,9408,-6858432.0,1,0.7579161217636524,"[(10, 27)]",6858432.0,6.836224837050038,2.756268100108184,-0.12037885482627904
9408.cm1,9408,-4148928.0,1,0.2348719850059725,"[(2, 21)]",4148928.0,6.617935898199902,2.7238159687228154,-0.6291687816024057
9408.cq1,9408,-183611771191296.0,1,0.2329458483300918,"[(359, 7056)]",183611771191296.0,14.263900520000048,3.491764351583693,-0.6327450251598207
9408.cv1,9408,-588221108782272.0,1,0.2946226352685844,"[(604, 11907)]",588221108782272.0,14.769540605453553,3.526599438088406,-0.5307338900866156
9408.db1,9408,-7.279331738306739e+18,1,6.3782089688685994,"[(-41141/5, 2813952/5)]",7.279331738306739e+18,18.86209151177361,3.7711866130052982,0.8046987439102721
9408.dd1,9408,-1106841792.0,1,7.302957882398266,"[(1002/7, 38865/7)]",1106841792.0,9.044085548817604,3.036143458798243,0.8634987959924921
9410.a1,9410,47050.0,1,0.4338457844085698,"[(3, 1)]",47050.0,4.672559627763276,2.3757394669401726,-0.36266461804290206
9410.b1,9410,1204480000.0,2,0.0815609482374937,"[(17, 11), (7, 21)]",1204480000.0,9.080799593075126,3.040194694895381,-1.0885177331716553
9410.c1,9410,-48179200.0,2,0.1300760373790457,"[(6, 7), (10, 11)]",48179200.0,7.682859584403087,2.873024264824713,-0.8858027015101286
9413.a1,9413,9413.0,1,2.2895290073483068,"[(-5/2, 17/2)]",9413.0,3.9737280586880273,2.213737156912335,0.3597461502419336
9414.b1,9414,2287602.0,1,0.2975771340073953,"[(5, 2)]",2287602.0,6.359380467568893,2.6839634070956424,-0.5264004431278535
9414.c2,9414,-5270635008.0,1,1.130884548676624,"[(3, 12)]",5270635008.0,9.721862942320067,3.1084097060882487,0.05341827036442576
9414.e1,9414,36601632.0,1,0.1366500171315251,"[(5, 15)]",36601632.0,7.563500450224817,2.85736655079406,-0.8643903092069165
9414.h1,9414,-451872.0,1,0.2394333501133035,"[(5, 0)]",451872.0,5.655015431346167,2.566575283609163,-0.6208153576687484
9415.a1,9415,-2532635.0,1,1.9756088806922385,"[(88/3, 928/3)]",2532635.0,6.403572604355092,2.6908884992975564,0.29570096974219096
9416.b1,9416,-145835008.0,1,2.1653406663252937,"[(18, 84)]",145835008.0,8.163861789799697,2.9337497608263465,0.3355262322874625
9417.a1,9417,-28251.0,1,0.3166301491964367,"[(3, 1)]",28251.0,4.451033825139367,2.3271688346999704,-0.4994477342946646
9417.b1,9417,-12194515899.0,1,0.1985268450735805,"[(99, 985)]",12194515899.0,10.08616456425893,3.1451970848767528,-0.7021807588129073
9418.a1,9418,-1311588352.0,1,1.1609718245166696,"[(117, 1029)]",1311588352.0,9.117797551116734,3.0442607235811217,0.06482168006416712
9420.a1,9420,1017360.0,1,0.176455285421879,"[(8, 9)]",1017360.0,6.007474658279827,2.6270369155204505,-0.753365328300858
9420.b1,9420,1.62961400390625e+18,1,22.721978467988045,"[(-2142017191993/30473, 4533290252146233/30473)]",1.62961400390625e+18,18.21208474806935,3.736117816128803,1.3564461439564117
9420.c1,9420,-6592492800.0,1,0.3199909745581149,"[(198, 810)]",6592492800.0,9.81904966415042,3.1183567873865115,-0.49486227077838896
9420.d1,9420,70650000.0,2,0.0957008694801694,"[(20, 75), (-10, 15)]",70650000.0,7.849112166184577,2.894432870796904,-1.0190841160146573
9420.e1,9420,1501852266000.0,1,0.2185507901702553,"[(-46, 81)]",1501852266000.0,12.176627214148489,3.333550757372083,-0.6604476187813266
9420.f1,9420,-81388800.0,1,0.1170714715475761,"[(-4, 30)]",81388800.0,7.910564645271771,2.902231608205709,-0.9315489223101695
9420.g1,9420,2786322960.0,1,1.7269625360008032,"[(-47, 3)]",2786322960.0,9.44503145365897,3.0795212763874105,0.23728291629289525
9420.h1,9420,9156240.0,1,0.4156133582268347,"[(13, 9)]",9156240.0,6.961717167719152,2.7744586086639114,-0.3813105021293021
9422.d1,9422,-90488888.0,1,2.609485739885224,"[(4, 25)]",90488888.0,7.9565952512872045,2.9080336213503637,0.4165549279158898
9422.e1,9422,-9422.0,1,3.042833959766685,"[(15/2, -9/2)]",9422.0,3.9741430999022147,2.2138415977635475,0.48327825459902135
9422.g1,9422,-2529198866432.0,1,0.4849873661110778,"[(548, 2286)]",2529198866432.0,12.402982978493688,3.3519694517101097,-0.3142695745034651
9424.a1,9424,-863960956928.0,2,0.1555002951327933,"[(109, 608), (-81, 1178)]",863960956928.0,11.936494116814712,3.31363288503874,-0.8082687820850454
9424.c1,9424,-4674304.0,1,1.0060779490551408,"[(-7, 31)]",4674304.0,6.669716953933224,2.7316098685828982,0.002631630398319737
9424.d1,9424,-12972913743872.0,1,0.4493062829001509,"[(95, 1178)]",12972913743872.0,13.113037530499371,3.407639411876528,-0.34745750828608285
9424.e1,9424,-598310912.0,1,0.8148609562324015,"[(2, 16)]",598310912.0,8.776926923581092,3.0061587829238903,-0.08891649070696515
9424.f1,9424,-1.4975947842068017e+18,1,1.8110838852272,"[(572, 15903)]",1.4975947842068017e+18,18.175394318844518,3.7341011641045165,0.25793856632234285
9425.c1,9425,47125.0,1,0.398476405073737,"[(0, 2)]",47125.0,4.67325136321385,2.3758874980639573,-0.3995973892144694
9425.d1,9425,21030267578125.0,1,0.15115635333543,"[(-78, 812)]",21030267578125.0,13.322844798457309,3.4235126610143904,-0.8205735937461136
9425.e1,9425,4186143203125.0,1,2.523838719795795,"[(-53, 137)]",4186143203125.0,12.62181408096951,3.369459038541538,0.4020615988695533
9426.a1,9426,-6492134274336.0,1,5.153675748394456,"[(131, 1632)]",6492134274336.0,12.81238749359414,3.3844449211202554,0.7121170907632972
9430.d1,9430,-75440.0,1,1.2185446391296413,"[(5, 7)]",75440.0,4.877601679729272,2.4186860852355494,0.08584144342308936
9432.a1,9432,5280712704.0,1,1.9689080626553432,"[(-14, 36)]",5280712704.0,9.722692540436519,3.1084950356930006,0.29422543743307644
9432.b1,9432,-293372928.0,1,0.4852804682352086,"[(11, 36)]",293372928.0,8.467420035333213,2.9702583071969695,-0.3140071879036338
9434.c2,9434,-105360033683732.0,1,5.599961817608399,"[(159826/45, 104969141/45)]",105360033683732.0,14.022675900798228,3.4747081717520705,0.7481850658606504
9435.a1,9435,-1976226795.0,1,0.1788474870988504,"[(46, 314)]",1976226795.0,9.29583678345254,3.0635990874852723,-0.7475171572949372
9438.d1,9438,-1167359491584.0,1,2.6908790096586817,"[(237, 3330)]",1167359491584.0,12.067204618829567,3.324523856088797,0.42989417097986277
9438.j1,9438,-93247399388286.0,1,0.4878835648698045,"[(54, 1969)]",93247399388286.0,13.969636728447842,3.47091861448852,-0.31168381144941265
9438.k1,9438,-2.6360733028642062e+19,1,2.751275328424781,"[(978, 1507)]",2.6360733028642062e+19,19.42095748277584,3.8003852108491767,0.43953405373965543
9438.x1,9438,-14879946571776.0,1,0.0344201256254093,"[(76, 490)]",14879946571776.0,13.172601371826492,3.4121714640362155,-1.463187547670522
9440.a1,9440,-18880000.0,1,0.6133402768239025,"[(14, 50)]",18880000.0,7.27600198996205,2.8186139794005025,-0.21229851505904032
9440.d1,9440,-755200.0,1,0.8866405051393667,"[(18, 10)]",755200.0,5.878061981290013,2.60525955781141,-0.05225243229664235
9443.a1,9443,-2483362225741817.0,1,0.2314860138480323,"[(404, 8201)]",2483362225741817.0,15.395040070810072,3.5680778294667657,-0.6354752433012446
9443.b1,9443,-8791433.0,2,0.3359587087546485,"[(16, 125), (277/3, -349/3)]",8791433.0,6.944059670667504,2.7719190156951647,-0.47371409647484103
9443.c1,9443,-1645902812761697.0,1,17.09057114076535,"[(502303331/37, 11248394737459/37)]",1645902812761697.0,15.216404187420949,3.5564065140145,1.2327565764235775
9447.d1,9447,-62605269.0,1,5.253699385498109,"[(283/2, 4301/2)]",62605269.0,7.796610885947303,2.887721582718614,0.7204652190189502
9447.e1,9447,-161445668481.0,2,0.2579193396636903,"[(33, 184), (-75/4, 9565/4)]",161445668481.0,11.208026397572226,3.250662609523663,-0.5885160916048152
9450.c1,9450,29767500.0,2,0.0596894818530676,"[(24, 93), (3, 9)]",29767500.0,7.4737423622988635,2.84542830452348,-1.2241021903477365
9450.d1,9450,-106332486750.0,1,0.9256800081137332,"[(-1, 123)]",106332486750.0,11.026665970645352,3.2343489636136917,-0.03353911556877528
9450.e1,9450,-476280000000.0,1,0.3879716247130929,"[(629, -52)]",476280000000.0,11.677862344954788,3.2917273874867186,-0.4112000363586997
9450.g1,9450,33345867844800.0,1,3.3606308771088798,"[(1238, 39169)]",33345867844800.0,13.523042024657753,3.438427492377458,0.5264208133338307
9450.h1,9450,-8611312500.0,1,8.105046562624745,"[(4580, 307401)]",8611312500.0,9.935069349835294,3.130103301583216,0.9087555141723601
9450.k1,9450,405168750000.0,1,1.127898765656576,"[(-22, 109)]",405168750000.0,11.60763594156009,3.285695597619215,0.052270121414793216
9450.l1,9450,-38750906250.0,1,13.695666116370504,"[(3013739/71, 1704719703/71)]",38750906250.0,10.588281863610638,3.1937803503021716,1.1365831598957277
9450.m1,9450,1186746503906250.0,1,12.84404542405989,"[(-856915/59, 67485261/59)]",1186746503906250.0,15.074357960983226,3.547027597301386,1.1087018328199634
9450.p1,9450,8033014989619200.0,1,4.485599564078624,"[(-187, 443)]",8033014989619200.0,15.90487857735838,3.6006583361765006,0.6518205008943377
9450.q1,9450,-10158317568000.0,1,2.7038472288113025,"[(494, 10633)]",10158317568000.0,13.0068217855623,3.3995064178104846,0.43198214972701443
9450.v1,9450,-474698601562500.0,1,3.8462512878710062,"[(254, 3348)]",474698601562500.0,14.676417952311189,3.5202744299612116,0.585037654685117
9450.w1,9450,-20837250.0,1,2.5253055355639047,"[(19, 8)]",20837250.0,7.31884040231312,2.8244843456876505,0.40231393074194055
9450.z1,9450,-7.568536376953125e+16,1,6.029299761417221,"[(77489, 21531568)]",7.568536376953125e+16,16.879011902634808,3.6601033961286675,0.7802668764240744
9450.bb1,9450,-1190700000000000.0,1,0.8809634843701148,"[(-41, 2208)]",1190700000000000.0,15.075802353626825,3.547123410566034,-0.05504209252074659
9450.bc1,9450,-7.29440859105e+16,1,1.0533100312559884,"[(119, 4228)]",7.29440859105e+16,16.862990086352102,3.659153730042342,0.022556220273313783
9450.bd1,9450,85050000000.0,1,0.527262096919506,"[(-31, 53)]",85050000000.0,10.929674317948589,3.2255139499154795,-0.277973447418631
9450.be1,9450,-237349300781250.0,1,0.9878154367169572,"[(119, 378)]",237349300781250.0,14.375387956647208,3.499550019855694,-0.005324191302594772
9450.bg1,9450,-1.29223508203125e+19,1,0.2460636277756556,"[(2689, 97093)]",1.29223508203125e+19,19.111341527236398,3.784314401310227,-0.6089525771964511
9450.bn1,9450,1.128701952e+17,1,11.648481170394431,"[(-5693/18, 7395013/18)]",1.128701952e+17,17.052579276122973,3.670333914728204,1.0662693019908123
9450.bp1,9450,-6889050000000000.0,1,2.2560735855584064,"[(934, 24733)]",6889050000000000.0,15.838159336827237,3.596454621398959,0.3533532607918933
9450.bq1,9450,18903553200.0,1,0.1209481326059179,"[(-20, 136)]",18903553200.0,10.276543443861952,3.163896407863879,-0.9174008322361735
9450.bt1,9450,-907578000.0,1,0.1381176077512258,"[(14, 63)]",907578000.0,8.957883959894252,3.0265664791530313,-0.8597509520863332
9450.bu2,9450,135475200000000.0,1,1.8345715470312691,"[(-92, 558)]",135475200000000.0,14.131859800827312,3.482464254006946,0.26353465363265566
9450.bw1,9450,-2279074218750.0,1,0.3826114196244117,"[(119, 1253)]",2279074218750.0,12.35775846834349,3.3483165271370385,-0.41724207181713074
9450.bx1,9450,-77501812500.0,1,3.650280028972429,"[(38, 178)]",77501812500.0,10.889311859274619,3.221814190046989,0.562326182378665
9450.cd1,9450,5443200.0,1,0.5782571474920364,"[(-5, 6)]",5443200.0,6.735854291932475,2.7414770907088437,-0.2378789903937535
